track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
coding_cov	chr10_hap2	-0.17738610634160348	2.7348699794146194e-90	-0.17560070238221903	1.7181494417320492e-88
coding_cov	chr11_hap2	-0.21525015875607204	5.221580894936356e-133	-0.21893932139690467	1.1902838590333409e-137
coding_cov	chr12_hap2	-0.18915714842625672	3.97091777969823e-104	-0.20015153260145424	1.3296283752286743e-116
coding_cov	chr13_hap2	-0.243993390569709	5.941148984768521e-129	-0.2372420170501686	8.08808977998006e-122
coding_cov	chr14_hap2	-0.29846528465104927	5.9550198817126056e-177	-0.29608520064800514	4.836815751567501e-174
coding_cov	chr15_hap2	-0.30161584839340266	1.845080473314009e-160	-0.32650961249558724	2.8197016208388796e-189
coding_cov	chr16_hap2	-0.326775173305923	3.7004059384791293e-178	-0.3527435708777203	2.8570369431623826e-209
coding_cov	chr17_hap2	-0.2538219931107331	5.881618047721798e-111	-0.31008799417776967	2.0889219032488573e-167
coding_cov	chr18_hap2	-0.32679013699109494	9.254602968968081e-182	-0.3250022220629165	1.0987750421534534e-179
coding_cov	chr19_hap2	-0.22506048858554267	2.707982996787269e-62	-0.24252286159184608	2.442717244860354e-72
coding_cov	chr1_hap2	-0.19784059903400825	2.2671227131045094e-190	-0.203784167632699	4.221808953050245e-202
coding_cov	chr20_hap2	-0.1970513098246714	6.571719570605683e-53	-0.16949235167736348	2.0890908428518428e-39
coding_cov	chr21_hap2	-0.34157276112788165	4.515238575178648e-90	-0.33188851282850146	7.631351022001491e-85
coding_cov	chr22_hap2	-0.19342327487886005	4.5988675480894566e-29	-0.2410449888830004	1.1839490630853327e-44
coding_cov	chr2_hap2	-0.24647230076841845	0.0	-0.24545747716103045	1.1092690567e-314
coding_cov	chr3_hap2	-0.258824145432323	6.75686381103128e-294	-0.2631766366313156	3.734830266005621e-304
coding_cov	chr4_hap2	-0.3293549945808323	0.0	-0.32309463229025515	0.0
coding_cov	chr5_hap2	-0.2657547347872644	1.4363331231159454e-278	-0.2520404572291442	7.657626806043495e-250
coding_cov	chr6_hap2	-0.22465114146324308	3.9649174137738745e-190	-0.21663867781926135	1.2467182074946663e-176
coding_cov	chr7_hap2	-0.09923670431094912	5.506476866956984e-34	-0.1026407337334709	2.994538086963534e-36
coding_cov	chr8_hap2	-0.22009117278162646	3.28783458211662e-153	-0.22026582547832912	1.8655607764431233e-153
coding_cov	chr9_hap2	-0.2997641408349232	6.279505317744547e-224	-0.292956580459469	1.6574083705006794e-213
coding_cov	chrX_hap2	0.007837184848179227	0.3425826288581538	0.0032426971331989893	0.6945542565873707
