chrom	start	end	weight	E1	E2	E3
chr1_hap1	0	100000				
chr1_hap1	100000	200000				
chr1_hap1	200000	300000	0.011066964686053558	-0.9422635415864253	-0.4274814254130726	0.21495738539453133
chr1_hap1	300000	400000	0.00899784623179198	-0.986064991926388	-0.4941274395778694	0.19207209799639158
chr1_hap1	400000	500000	0.0073998852634792845	-0.8532800787867624	-0.5040433426047622	0.1444981949734486
chr1_hap1	500000	600000	0.0084987595049944	-0.887668952515653	-0.4593615342011518	0.3076346733134685
chr1_hap1	600000	700000	0.007653710316925329	-0.945285221218397	-0.4951491065772848	0.1702269570161332
chr1_hap1	700000	800000	0.007208195669596076	-0.9340273783617462	-0.5092680892383101	0.2672764551955696
chr1_hap1	800000	900000	0.0075091784419564715	-0.9725675539171793	-0.5302793282376592	0.13763552301673054
chr1_hap1	900000	1000000	0.007970271037331769	-0.899013794777377	-0.5277882355216276	0.19934714886744684
chr1_hap1	1000000	1100000	0.007668943688756341	-0.8970635441948617	-0.458466421073456	0.19398582103603104
chr1_hap1	1100000	1200000	0.009243013688499183	-0.8347801641386086	-0.4139635293274492	0.21036040210536913
chr1_hap1	1200000	1300000	0.006843784992011865	-0.9924889509116904	-0.46846826594586033	0.14492615398058253
chr1_hap1	1300000	1400000	0.006668588758941613	-0.8976815105575712	-0.43159749543008596	0.15700063636633552
chr1_hap1	1400000	1500000	0.00663799347144162	-0.9005150862155394	-0.4594811443552708	0.1683545301550562
chr1_hap1	1500000	1600000	0.006888273034555376	-0.8326326016144024	-0.41394507656368706	0.21953745531529495
chr1_hap1	1600000	1700000	0.0064882024523555985	-0.805183443105894	-0.4968591474976178	0.2863701118463572
chr1_hap1	1700000	1800000	0.007460886548613102	-0.8596303002170895	-0.489425413068842	0.21480789454411345
chr1_hap1	1800000	1900000	0.0073171573114351445	-0.764804524721794	-0.5441518288024063	0.38458641539225313
chr1_hap1	1900000	2000000	0.007864233440032665	-0.786860730108671	-0.4911943035178929	0.3775882809250248
chr1_hap1	2000000	2100000	0.007509619132751207	-0.7021989083181014	-0.5270627472534253	0.4542991765990658
chr1_hap1	2100000	2200000				
chr1_hap1	2200000	2300000				
chr1_hap1	2300000	2400000				
chr1_hap1	2400000	2500000	0.011205655117495602	-0.5230079975954557	-0.5668389022736515	0.4757681263454564
chr1_hap1	2500000	2600000	0.009640635917266813	-0.5542530732301915	-0.557349886022016	0.4938460190895831
chr1_hap1	2600000	2700000	0.00821933347896576	-0.5713067626995888	-0.5022958221464257	0.4552836746085515
chr1_hap1	2700000	2800000	0.00721143999127317	-0.6135000809881072	-0.5008058807122024	0.33691424969887435
chr1_hap1	2800000	2900000	0.00786907801904367	-0.678773253216235	-0.5361011157884796	0.28856272454734094
chr1_hap1	2900000	3000000	0.007224148592776571	-0.5803055193416972	-0.4808912871377349	0.41037480654229785
chr1_hap1	3000000	3100000	0.0069893562233997175	-0.5833955771770405	-0.5570470559415831	0.40283324794277914
chr1_hap1	3100000	3200000	0.00830478503262449	-0.73799730159063	-0.5380363490741965	0.3380975346667046
chr1_hap1	3200000	3300000	0.007466841607801105	-0.7848107585299284	-0.5000655026924028	0.1381728486555288
chr1_hap1	3300000	3400000	0.006869393300775545	-0.7979328630423791	-0.5112559286411152	0.224088886602522
chr1_hap1	3400000	3500000	0.006308658467425811	-0.7155255270964141	-0.44086166295196494	0.21467131732787723
chr1_hap1	3500000	3600000	0.006320499834614495	-0.5280641164515255	-0.5133040689901612	0.22804188083825191
chr1_hap1	3600000	3700000	0.006754484500403376	-0.5437734674954101	-0.5009577143539816	0.18243222823086208
chr1_hap1	3700000	3800000	0.007530204747388412	-0.5144530529415487	-0.47254571426114067	0.2900792569891145
chr1_hap1	3800000	3900000	0.007372415747521731	-0.4209094594929543	-0.5169365052597834	0.3172290468890299
chr1_hap1	3900000	4000000	0.00807562690195249	-0.46662444876033976	-0.5702672317175613	0.23657145471101865
chr1_hap1	4000000	4100000	0.007720831698336805	-0.47835180098938473	-0.5355067867546279	0.27817041392216524
chr1_hap1	4100000	4200000	0.007789154866862235	-0.4637858902563195	-0.5977092661422082	0.235150990812881
chr1_hap1	4200000	4300000	0.007278726119991877	-0.41647363462359643	-0.5971991200345048	0.263031214742301
chr1_hap1	4300000	4400000	0.007438669921779294	-0.4211317127059996	-0.5325543863390139	0.292213823903764
chr1_hap1	4400000	4500000	0.0070946859200899815	-0.40330921054452123	-0.5638876626004419	0.29893426380171373
chr1_hap1	4500000	4600000	0.007729978915442266	-0.3829579126809532	-0.5179992761970229	0.2341747503014631
chr1_hap1	4600000	4700000	0.007561656513716155	-0.4050221372617854	-0.5347495112943629	0.18080660383130664
chr1_hap1	4700000	4800000	0.007834954109560428	-0.3935917865273122	-0.542055364736946	0.24551828661539343
chr1_hap1	4800000	4900000	0.007959623931814092	-0.35425219921624196	-0.5221805753584379	0.23361874638924143
chr1_hap1	4900000	5000000	0.007455955162973407	-0.3563363066998914	-0.5884161798832926	0.16339594196394855
chr1_hap1	5000000	5100000	0.007240929971661639	-0.4210386233638347	-0.5316155498639814	0.27414802563699425
chr1_hap1	5100000	5200000	0.007384138655130122	-0.3650299169376143	-0.524473905325843	0.3517421663709758
chr1_hap1	5200000	5300000	0.007254909531198392	-0.4125213013794109	-0.5070365916964225	0.1938763785073017
chr1_hap1	5300000	5400000	0.00740540549628774	-0.47099696040450495	-0.44043947259057215	0.061726145235518844
chr1_hap1	5400000	5500000	0.007034572377307273	-0.5294806291379592	-0.4536091748814172	0.11087809241026582
chr1_hap1	5500000	5600000	0.006709893408538537	-0.5353030109505641	-0.5009736755468924	0.19682806990681886
chr1_hap1	5600000	5700000	0.0068680130277383985	-0.59635805337959	-0.46249390215945374	0.056606978864186606
chr1_hap1	5700000	5800000	0.006720690986097577	-0.7471195848699181	-0.4834884303943385	-0.04452845181836873
chr1_hap1	5800000	5900000	0.006257322197961163	-0.7839403041126191	-0.44986365222895214	0.02743177571628541
chr1_hap1	5900000	6000000	0.0067176217647420605	-0.7843728554137278	-0.4592088676071709	-0.0204272993533129
chr1_hap1	6000000	6100000	0.006109675351645542	-0.7633012602157945	-0.47652247853005053	-0.09408066835148904
chr1_hap1	6100000	6200000	0.006450747036541137	-0.7820940644976655	-0.4469485578614728	-0.1316940754805483
chr1_hap1	6200000	6300000	0.006007148841229436	-0.7904505348881641	-0.5067272263693411	-0.10758323897848172
chr1_hap1	6300000	6400000	0.006387567179963745	-0.6842952377111553	-0.495982561468264	-0.012810063982928693
chr1_hap1	6400000	6500000	0.0065801134471406095	-0.6488358580793849	-0.5474616550115105	-0.11851125976651064
chr1_hap1	6500000	6600000	0.007281107503164293	-0.7056467145558805	-0.4860576172691824	-0.22328917614464522
chr1_hap1	6600000	6700000	0.0069642366630523036	-0.6123542467525278	-0.5508665812462435	-0.07602008035067599
chr1_hap1	6700000	6800000	0.0073320589729384275	-0.5418494783797713	-0.5586674274622623	-0.0798788818502712
chr1_hap1	6800000	6900000	0.007375175798954333	-0.49251000733380834	-0.5187811249492229	-0.015919762880227853
chr1_hap1	6900000	7000000	0.007015193666852297	-0.5382963168156271	-0.5360188318439729	0.011280403724745923
chr1_hap1	7000000	7100000	0.007869346777780997	-0.5383162819140725	-0.5027890242336754	-0.09564410922511982
chr1_hap1	7100000	7200000	0.007823011792061518	-0.49625680565714864	-0.5307111256397212	-0.09883263575069566
chr1_hap1	7200000	7300000	0.007210538536871681	-0.530381114879184	-0.5532061082148705	-0.06877081819237918
chr1_hap1	7300000	7400000	0.0069304331936911635	-0.5608123442908318	-0.5295142425214653	-0.0967632019516359
chr1_hap1	7400000	7500000	0.007634022581146459	-0.6145231750437674	-0.5540453301506404	-0.15881728828115912
chr1_hap1	7500000	7600000	0.006765042847688554	-0.5681966751703874	-0.5732763782339869	-0.11511561981265034
chr1_hap1	7600000	7700000	0.006407971491609282	-0.4400261704634843	-0.5676646251786445	-0.012466367155348745
chr1_hap1	7700000	7800000	0.006593014969240607	-0.5406936514468769	-0.5611059038494528	-0.1972896787803177
chr1_hap1	7800000	7900000	0.006425983897912239	-0.6099628806793328	-0.5277056393897198	-0.2259868079353213
chr1_hap1	7900000	8000000	0.006172628944294432	-0.5479424625265292	-0.5778613469649904	-0.08755384154113537
chr1_hap1	8000000	8100000	0.006900666540984892	-0.5007879333562527	-0.5723697782072862	-0.05014045109439097
chr1_hap1	8100000	8200000	0.0074454403589540585	-0.6398797709316355	-0.5812635924803392	-0.10984990965456921
chr1_hap1	8200000	8300000	0.007584833417939704	-0.6052379336672178	-0.5516765903159341	-0.2563221033158741
chr1_hap1	8300000	8400000	0.007174580117317568	-0.6835673614783376	-0.4983674550136635	-0.22757386118664408
chr1_hap1	8400000	8500000	0.006699875458027615	-0.6034756024674119	-0.5625010725723945	-0.16521943273748427
chr1_hap1	8500000	8600000	0.005788038726331979	-0.5576984748066924	-0.6019303653864188	-0.07904374284544867
chr1_hap1	8600000	8700000	0.006446994381641735	-0.6366054519735179	-0.5575769003267137	-0.17572917614603875
chr1_hap1	8700000	8800000	0.006736206857132008	-0.6473632994359679	-0.5749745940083792	-0.12515129076411044
chr1_hap1	8800000	8900000	0.006400724483385963	-0.711865269837123	-0.6491113908696385	-0.06371729863065952
chr1_hap1	8900000	9000000	0.006377725628873334	-0.6531380352627758	-0.5205357084876724	-0.0069892604591041
chr1_hap1	9000000	9100000	0.007035106294115531	-0.6242678526412401	-0.4953771985510476	-0.1543123789589032
chr1_hap1	9100000	9200000	0.006719994163740366	-0.6449719516391341	-0.6211020537298421	-0.05725141179308499
chr1_hap1	9200000	9300000	0.006747733919161007	-0.6676196072065296	-0.5572478337959682	-0.06962924254197796
