chrom	start	end	weight	E1	E2	E3
chr1_hap2	0	100000	0.002445515212881146	0.3019661163397438	-0.7932982582952778	0.8899716364658423
chr1_hap2	100000	200000				
chr1_hap2	200000	300000	0.011799999614348244	-0.958812525934119	-0.41588656468283675	0.08430455097107252
chr1_hap2	300000	400000	0.008881791232759038	-1.0061075090322145	-0.5013754682513304	0.13866145041497896
chr1_hap2	400000	500000	0.00739132895073036	-0.8770463039763451	-0.4820121647092178	0.16258934320837504
chr1_hap2	500000	600000	0.00837172789254732	-0.8470169142007485	-0.3717404288976298	0.27854006090311434
chr1_hap2	600000	700000	0.007652030131610327	-0.9823400945890531	-0.5015607892606103	0.14203249929002454
chr1_hap2	700000	800000	0.007562501203673098	-0.9375639650335978	-0.4781201094448859	0.2790479299967138
chr1_hap2	800000	900000	0.0074161776467767965	-0.961514580251123	-0.46433053689956066	0.1419663379027709
chr1_hap2	900000	1000000	0.008203061935030967	-0.930295150862492	-0.5124262103600266	0.19209517417483296
chr1_hap2	1000000	1100000	0.007580347013005108	-0.890079592838662	-0.4255256221953343	0.21915795824971068
chr1_hap2	1100000	1200000	0.009573040038754657	-0.8171231074762019	-0.38427850075941394	0.22314096279074513
chr1_hap2	1200000	1300000	0.006904751730726081	-0.979306752763691	-0.4486346790975415	0.16321200797461094
chr1_hap2	1300000	1400000	0.006795281811484988	-0.9251054841736928	-0.38602061474324645	0.17595015951496243
chr1_hap2	1400000	1500000	0.0066538082187083975	-0.893975971188657	-0.42770302485979883	0.15288957948676601
chr1_hap2	1500000	1600000	0.006833528197585764	-0.8585603686650859	-0.3980511926330203	0.20771418452523296
chr1_hap2	1600000	1700000	0.006465941564970201	-0.8150465194711735	-0.46619171517094843	0.2814055063862252
chr1_hap2	1700000	1800000	0.007550616827394388	-0.8683546071171281	-0.43617677731198834	0.1539472545082149
chr1_hap2	1800000	1900000	0.007221331692821842	-0.7748163485569136	-0.5372341595013832	0.36305470628693115
chr1_hap2	1900000	2000000	0.007949124235866975	-0.7862094012040891	-0.4563191123778424	0.33852984497801486
chr1_hap2	2000000	2100000	0.007398353326207093	-0.6926439255016184	-0.47190856503575634	0.3806875235679934
chr1_hap2	2100000	2200000				
chr1_hap2	2200000	2300000				
chr1_hap2	2300000	2400000				
chr1_hap2	2400000	2500000	0.011219716792384152	-0.5084977030862051	-0.5398110844603378	0.38684346980893564
chr1_hap2	2500000	2600000	0.009627671038291211	-0.5602411923124843	-0.5223658549003068	0.39835581960532646
chr1_hap2	2600000	2700000	0.008302904725108652	-0.5595220506677786	-0.46322325183871915	0.3513460104216228
chr1_hap2	2700000	2800000	0.0071962985446287295	-0.6097100138254432	-0.4727636217744558	0.3011382520670517
chr1_hap2	2800000	2900000	0.00789419136296949	-0.6683148262851987	-0.5063540527330371	0.25652659506424075
chr1_hap2	2900000	3000000	0.007400547944040982	-0.5900891510131225	-0.45241576985387233	0.3733042198780516
chr1_hap2	3000000	3100000	0.006975502596693235	-0.590814428287534	-0.5176989145102531	0.3613310125517379
