chrom	start	end	name	eigval1	eigval2	eigval3
chr1_hap1	0	250382078	chr1_hap1	403.61060569825804	-205.50375850613145	180.70103723121022
chr2_hap1	0	242438398	chr2_hap1	357.95750632700043	160.70134179708407	-137.98836731093684
chr3_hap1	0	200940782	chr3_hap1	302.5182896488399	-166.70692449543915	154.83533320121722
chr4_hap1	0	193253728	chr4_hap1	190.3895488556085	110.78098275524194	-105.39041838704664
chr5_hap1	0	186212366	chr5_hap1	228.29316625416345	108.22091035955273	-89.27419994564652
chr6_hap1	0	173051588	chr6_hap1	216.28274370251262	-152.10215511867872	139.6334299227346
chr7_hap1	0	161716607	chr7_hap1	254.31126753233715	120.72139768417009	-75.09987385162422
chr8_hap1	0	145465483	chr8_hap1	156.9023095125539	81.29359698773956	-70.14283422721056
chr9_hap1	0	135918162	chr9_hap1	160.7672611676434	96.49519101485495	-90.62618074093284
chr10_hap1	0	134385439	chr10_hap1	172.6831474357708	81.80667594906907	-60.53946735897178
chr11_hap1	0	133922055	chr11_hap1	216.8243199762841	130.19917319609652	-123.00440476880635
chr12_hap1	0	133376810	chr12_hap1	216.67421636305204	-120.1851516485456	86.62001011639212
chr13_hap1	0	107377685	chr13_hap1	110.9583809592267	-79.45279225280751	74.43389608327908
chr14_hap1	0	102710047	chr14_hap1	110.83241501116906	55.80364054999458	-49.76409194379435
chr15_hap1	0	96346030	chr15_hap1	90.67376308335972	58.7962881024715	-52.20824865866979
chr16_hap1	0	96215701	chr16_hap1	115.42496328151525	-49.506493394348546	-44.29233504787535
chr17_hap1	0	86176721	chr17_hap1	138.25530668626948	67.08559982987174	-64.13290156258738
chr18_hap1	0	77553665	chr18_hap1	95.89394466303263	-50.610946382021716	50.12574730439942
chr19_hap1	0	69461520	chr19_hap1	94.26612963202338	45.4208610407848	41.26063440148984
chr20_hap1	0	66775821	chr20_hap1	73.12082739365724	51.19066684935775	-50.55100621651412
chr21_hap1	0	44404722	chr21_hap1	-47.312740861719554	47.0325707211858	24.147309518591108
chr22_hap1	0	47079544	chr22_hap1	34.45261154922311	-23.808732199155227	21.78560707904636
chrX_hap1	0	155153153	chrX_hap1	208.01833817418222	121.86804422460368	-104.34804895244342
