chrom	start	end	name	eigval1	eigval2	eigval3
chr1_hap1	0	250382078	chr1_hap1	812.1647469819522	-415.0842219275943	374.93340955982967
chr2_hap1	0	242438398	chr2_hap1	720.2891690450274	337.70805705307953	-283.58768632750497
chr3_hap1	0	200940782	chr3_hap1	608.9551905477285	-336.46146051614267	320.5594311556367
chr4_hap1	0	193253728	chr4_hap1	387.7331797161743	233.53079397268232	-216.57045230163712
chr5_hap1	0	186212366	chr5_hap1	462.2531259567425	226.48525894310518	-186.08591609547014
chr6_hap1	0	173051588	chr6_hap1	435.0508830825605	-307.75949735831153	290.2822085605283
chr7_hap1	0	161716607	chr7_hap1	510.6794939683982	255.0600864239321	-154.35755628983787
chr8_hap1	0	145465483	chr8_hap1	314.56168664651824	174.4764444737996	-147.9675692573597
chr9_hap1	0	135918162	chr9_hap1	322.66678752042	203.3095756463175	-184.93279004693312
chr10_hap1	0	134385439	chr10_hap1	347.4389602539313	174.27467384167448	-127.15335008819498
chr11_hap1	0	133922055	chr11_hap1	435.531002001018	265.8049386113601	-247.86357152893447
chr12_hap1	0	133376810	chr12_hap1	435.799461508233	-242.88028199738847	177.28077892080213
chr13_hap1	0	107377685	chr13_hap1	220.64057191855977	-159.0035189400548	152.3355742767935
chr14_hap1	0	102710047	chr14_hap1	224.01433360963415	117.45812048124102	-101.73432325892446
chr15_hap1	0	96346030	chr15_hap1	184.19730792526542	122.1191933318442	-107.39201171341459
chr16_hap1	0	96215701	chr16_hap1	233.35036733236706	-101.37242639503278	-93.00512474112328
chr17_hap1	0	86176721	chr17_hap1	280.9740820970099	136.6509107782192	-130.55627243423083
chr18_hap1	0	77553665	chr18_hap1	191.56188391184443	105.46309038293991	-102.44910798135376
chr19_hap1	0	69461520	chr19_hap1	194.9129413788755	93.42357645699772	92.87670980397164
chr20_hap1	0	66775821	chr20_hap1	149.90768280929325	110.0357810820003	-104.25544789794807
chr21_hap1	0	44404722	chr21_hap1	-97.12939817526006	95.07074671745005	52.3317347874404
chr22_hap1	0	47079544	chr22_hap1	77.70718836818284	-49.932495373612696	46.07566903999816
chrX_hap1	0	155153153	chrX_hap1	423.57125873317125	245.55771434263298	-213.9458145830049
