chrom	start	end	weight	E1	E2	E3
chr1_hap1	0	200000	0.18414317882612025	0.07355801171572646	0.05681180425883206	-0.13555983743837585
chr1_hap1	200000	400000	0.07406630052161503	-0.15003356072864596	0.02856312105023663	0.15985570278897904
chr1_hap1	400000	600000	0.05580586859159182	-0.39003304176061016	-0.4615067899144446	-0.40847544526555724
chr1_hap1	600000	800000	0.038816898171424	0.09142278693557741	-0.025887904713383366	-0.4706771492816926
chr1_hap1	800000	1000000	0.03951904990071319	0.12930141540105963	0.1310611541868469	-0.07881614040456797
chr1_hap1	1000000	1200000	0.05114397337001197	0.009048619868614886	-0.056913435601808574	0.7270737819099025
chr1_hap1	1200000	1400000	0.05514184617020723	-0.5028033451176275	-0.038906081005650364	-0.3573974046081738
chr1_hap1	1400000	1600000	0.473778978855688	0.3425959901204377	0.07483173635688861	-0.03765523873656408
chr1_hap1	1600000	1800000	0.2895268046718669	0.4061153383489636	0.18661289485127888	0.2907760255183495
chr1_hap1	1800000	2000000	0.09433720806600104	0.07206666658258337	0.09465060692026368	-0.050566128034512076
chr1_hap1	2000000	2200000				
chr1_hap1	2200000	2400000				
chr1_hap1	2400000	2600000	0.10914300915119995	-0.38782283138404355	0.26403019108141396	-1.26613918860124
chr1_hap1	2600000	2800000	0.06904187730497617	-0.36095128942942856	1.2100762090280002	0.3526924945918227
chr1_hap1	2800000	3000000	0.04250582790479801	-0.1866879909192767	0.448813307296513	0.17357773845155805
chr1_hap1	3000000	3200000	0.05711172481276602	-0.1076559602871846	-0.23791356938690708	-0.15672612745697462
chr1_hap1	3200000	3400000	0.44188193139530674	0.32903522115902206	0.07840692127555131	0.024481376704342507
chr1_hap1	3400000	3600000	0.036210575624529506	0.32827796808222287	-0.2557931267988422	0.114817626878745
chr1_hap1	3600000	3800000	0.03666071740525639	-0.0038507659148864716	0.21618890796285456	0.3095815964704398
chr1_hap1	3800000	4000000	0.06344085733540325	-0.0499247882249105	0.15956343007559176	0.04366155685237625
chr1_hap1	4000000	4200000	0.049553655687237054	-0.3003776758952076	0.25248479664510365	0.11617017494174356
chr1_hap1	4200000	4400000	0.06063078746856417	-0.7026541961783465	0.04130165137421515	0.24141770992511963
chr1_hap1	4400000	4600000	0.06555896676654215	0.32459024972008305	-0.1646873991245149	0.012554985657998197
chr1_hap1	4600000	4800000	0.061355752940857614	-0.48719210514801975	0.7322026881885408	-0.6725569854025623
chr1_hap1	4800000	5000000	0.04593597306250277	-0.6018588421281152	-0.26627754859858993	-0.12164246669254143
chr1_hap1	5000000	5200000	0.09930533509239817	0.3807162792464802	0.9391656741125236	0.17131523828884834
chr1_hap1	5200000	5400000	0.050640339960749015	-0.08379253664849551	-0.1824595890973424	-0.07665677595838143
chr1_hap1	5400000	5600000	0.07021657658695364	-0.3087367443065445	0.20203207703919784	-0.12928584576647612
chr1_hap1	5600000	5800000	0.08187399394800511	-0.041216511345428454	0.2999790893469993	0.2245201086449548
chr1_hap1	5800000	6000000	0.11763405488831048	0.48437534350644196	0.42773778750521474	1.052776716214527
chr1_hap1	6000000	6200000	0.050648842821913814	-0.4253383253797507	0.10146189491751709	-0.18761793965608164
chr1_hap1	6200000	6400000	1.069626072249377	0.2854345135492536	0.018114226181122857	-0.0927950800843191
chr1_hap1	6400000	6600000	0.15042942141536034	-0.6557429153603793	0.7085231333961217	0.08155015498228173
chr1_hap1	6600000	6800000	0.20247832612190553	0.1441550388591203	-0.027346735504077447	-0.19332270596816103
chr1_hap1	6800000	7000000	0.059861314508742866	-0.26796823790453966	0.26806795001355277	-0.2232604025755212
chr1_hap1	7000000	7200000	0.06516458458511738	-0.5337102954787428	-0.01713913335265962	0.6066304930486938
chr1_hap1	7200000	7400000	0.19232525428996158	-1.1240841153354366	-0.3917924191059014	-1.7008563066262725
chr1_hap1	7400000	7600000	0.05802776578442752	-0.6736454697482981	-0.4661940641062333	-0.2967972215089713
chr1_hap1	7600000	7800000	0.05451963330689201	-0.5142152371060327	0.14314667084536947	-0.25881942665726154
chr1_hap1	7800000	8000000	0.05613145708177379	-0.23050381876419113	-0.20667389775503256	-0.23808664665658763
chr1_hap1	8000000	8200000	0.08960086896694978	-2.4410002365910364	-0.1540527010051016	-2.33932078582302
chr1_hap1	8200000	8400000	0.2506615112855788	0.4402002105134618	0.29084249401609125	-0.06515893944486528
chr1_hap1	8400000	8600000	0.0716522138935893	-1.165633187339713	0.22726215634415214	0.5421111264325321
chr1_hap1	8600000	8800000	0.10141151130691144	-0.8926749724210792	1.1103343262414256	2.1775918380732566
