chrom	start	end	weight	E1	E2	E3
chr1_hap1	0	20000				
chr1_hap1	20000	40000				
chr1_hap1	40000	60000				
chr1_hap1	60000	80000				
chr1_hap1	80000	100000				
chr1_hap1	100000	120000				
chr1_hap1	120000	140000				
chr1_hap1	140000	160000				
chr1_hap1	160000	180000				
chr1_hap1	180000	200000				
chr1_hap1	200000	220000	0.020621754101190368	-1.0052741809623222	-0.46091959271193017	0.3013624319947953
chr1_hap1	220000	240000				
chr1_hap1	240000	260000	0.018383848809717513	-0.9037985995825	-0.43826741462873575	0.1993364099339502
chr1_hap1	260000	280000	0.025085473510104712	-1.040833414715981	-0.31984818212651706	0.22824113055397557
chr1_hap1	280000	300000	0.02413086478534667	-1.0262166350343145	-0.5297474040688263	0.2350090743112155
chr1_hap1	300000	320000				
chr1_hap1	320000	340000	0.017855750369799882	-0.998876706194499	-0.569962752329426	0.2161740911750987
chr1_hap1	340000	360000	0.01619647913044914	-1.020231577103906	-0.5965871536969763	0.19334421992916254
chr1_hap1	360000	380000	0.017419178341110366	-0.9064116862041668	-0.39178280213997985	0.33055366054574437
chr1_hap1	380000	400000	0.017051049034401782	-0.9666007373024159	-0.3514694053754526	0.16136958559434691
chr1_hap1	400000	420000	0.018571851667193485	-0.8464354132646809	-0.7017069168261444	0.15864821242008403
chr1_hap1	420000	440000	0.014133232921337084	-0.8362158647474955	-0.5150563819252724	0.1816951678304334
chr1_hap1	440000	460000	0.013763538996359102	-0.8446886262524136	-0.4465617618851378	0.08505083170530256
chr1_hap1	460000	480000	0.014532273682141184	-0.9625754492685115	-0.428932400945152	0.1611844526386635
chr1_hap1	480000	500000	0.017837881428766682	-0.7708169661154042	-0.46928968026851303	-0.028000395254042038
chr1_hap1	500000	520000	0.016594688560036496	-0.8797838305444745	-0.3588635857372197	0.23903864689016388
chr1_hap1	520000	540000	0.023092179497355713	-0.7992181213743768	-0.3986584794620962	0.2864134305182402
chr1_hap1	540000	560000	0.01712683586856821	-0.9070508410455242	-0.565526025988462	0.10277757439980574
chr1_hap1	560000	580000	0.017016340928575662	-0.817666537625999	-0.5585851150617371	0.373132473258138
chr1_hap1	580000	600000	0.015365418849793921	-0.8852776620917263	-0.4669724538133792	0.2762896616567348
chr1_hap1	600000	620000	0.01623607187624025	-0.8362370351027689	-0.36989177353074	0.09346548828695492
chr1_hap1	620000	640000	0.015333790242060193	-0.9507968991171833	-0.4779056031560474	0.12035154940451703
chr1_hap1	640000	660000	0.016487623411442418	-0.9111336633545396	-0.5948918464311495	0.14259427234987182
chr1_hap1	660000	680000	0.014430733766680229	-1.010865085991172	-0.6592361898123065	0.2105364975639416
chr1_hap1	680000	700000	0.016376305351748822	-0.9425216036620511	-0.33178431843190614	0.16548363915045652
chr1_hap1	700000	720000	0.01501498668036487	-0.9241714746410753	-0.44913438145745294	0.22220191417005533
chr1_hap1	720000	740000	0.015411398636226469	-0.8372656797963234	-0.524835757876679	0.14803820119913094
chr1_hap1	740000	760000	0.015960269702854645	-1.0352314193995333	-0.4955886340319047	0.23113732192653055
chr1_hap1	760000	780000	0.01630877855605187	-1.00511698810233	-0.5228246955205471	0.0735669686175699
chr1_hap1	780000	800000	0.014545145686857974	-1.000907652903759	-0.4456153073229137	0.22628558555034659
chr1_hap1	800000	820000	0.0156973860779807	-0.7941183215625762	-0.5008475101532671	0.08319997998794458
chr1_hap1	820000	840000	0.013951675802532256	-1.0136607895387235	-0.471723086884701	0.06746119794036298
chr1_hap1	840000	860000	0.01588767136569635	-0.9795003247994589	-0.3798452042260236	-0.03773660168662935
chr1_hap1	860000	880000	0.016272667361822462	-0.989831096599552	-0.5787466081185312	0.1784234261978983
