chrom	start	end	weight	E1	E2	E3
chr1_hap2	0	50000				
chr1_hap2	50000	100000	0.0020052462244032915	0.31746760753310077	-0.7689638540173257	0.7918056416018135
chr1_hap2	100000	150000				
chr1_hap2	150000	200000				
chr1_hap2	200000	250000				
chr1_hap2	250000	300000	0.013996918063626228	-0.9802846004864691	-0.35074963812924737	0.08607012480291713
chr1_hap2	300000	350000	0.014037252674573312	-1.0677195628444185	-0.5478382029050712	0.11679299077370571
chr1_hap2	350000	400000	0.011031625427182652	-1.0071131536935942	-0.45402398156261314	0.18879898834526293
chr1_hap2	400000	450000	0.01061971989316497	-0.8738742964030664	-0.5257619225929187	0.2282810618898052
chr1_hap2	450000	500000	0.00984433627715496	-0.9092783074783255	-0.4223649016311771	0.11673876994584145
chr1_hap2	500000	550000	0.011715692822971456	-0.782454274412054	-0.3061438229053623	0.22241149371866137
chr1_hap2	550000	600000	0.010826640723075978	-0.8804411762316751	-0.4572989597298314	0.36138853455887554
chr1_hap2	600000	650000	0.010187924020174098	-0.9767437522213781	-0.4567539537385308	0.10677903139973226
chr1_hap2	650000	700000	0.01056904837965299	-0.9802317125874185	-0.5454857268330344	0.22062220799168555
chr1_hap2	700000	750000	0.010819847882562482	-0.9189930012961313	-0.46300995487043367	0.25780957504365554
chr1_hap2	750000	800000	0.010206999544847084	-1.0221433826173687	-0.4681788960974569	0.2416397496663489
chr1_hap2	800000	850000	0.009506646444948311	-0.9251785167019341	-0.4563896524611483	0.1356194287045411
chr1_hap2	850000	900000	0.010798358249858428	-1.0309077318990731	-0.48311428024264486	0.12497851080319558
chr1_hap2	900000	950000	0.01165366555620915	-0.8975890100496647	-0.5507424751398241	0.21141502372097276
chr1_hap2	950000	1000000	0.010647626888202796	-0.9586326748689287	-0.46978381426125554	0.1939718979986588
chr1_hap2	1000000	1050000	0.00925925763482732	-0.9610148674110748	-0.5188710996902143	0.18203914827234915
chr1_hap2	1050000	1100000	0.011961967730706196	-0.868980328350221	-0.3558543120619514	0.22386983795171794
chr1_hap2	1100000	1150000	0.012363070457264844	-0.7963485744659178	-0.40505500773038994	0.1726410001952426
chr1_hap2	1150000	1200000	0.014230703870481939	-0.8624930982417385	-0.30517397426854453	0.20781799628736786
chr1_hap2	1200000	1250000	0.009068636532952052	-0.9531571453151937	-0.4138272406664452	0.12396562492666297
chr1_hap2	1250000	1300000	0.009896402060402928	-1.0343914619343046	-0.5050168244243236	0.15962103731599483
chr1_hap2	1300000	1350000	0.00982490568825912	-0.9745329369085598	-0.3288488327607441	0.1574453329124863
chr1_hap2	1350000	1400000	0.00883161586803837	-0.8932344729364882	-0.42447863352706333	0.15073656953008213
chr1_hap2	1400000	1450000	0.009454204139337747	-0.9249508304673497	-0.3910231341950072	0.12819037717078366
chr1_hap2	1450000	1500000	0.008924785030352662	-0.9030178428834511	-0.43859357836657303	0.16091930304170543
chr1_hap2	1500000	1550000	0.009864379996560157	-0.8663021704195124	-0.33428457687667223	0.18128654356730103
chr1_hap2	1550000	1600000	0.009060006730475948	-0.8597145195836785	-0.40558907797421717	0.21619131777352896
chr1_hap2	1600000	1650000	0.008787300086144327	-0.7703927457312473	-0.4221918184107213	0.27928063767745326
chr1_hap2	1650000	1700000	0.008951641593212979	-0.864539706960375	-0.5057765152298322	0.28055904268596604
chr1_hap2	1700000	1750000	0.009934537015665044	-0.8858721939558188	-0.40205732236809427	0.12852593713813573
chr1_hap2	1750000	1800000	0.010674906470610002	-0.8450710016787285	-0.4570523869420822	0.23654588315523112
chr1_hap2	1800000	1850000	0.009831158683232555	-0.8002453186249223	-0.47505314620177674	0.3422380160144765
chr1_hap2	1850000	1900000	0.009983432316919791	-0.764956842525391	-0.5809412770234466	0.42265226169841197
chr1_hap2	1900000	1950000	0.011246775940432219	-0.7984081767059695	-0.46707763109363365	0.2510163377334866
chr1_hap2	1950000	2000000	0.010777464655245287	-0.8124789978954425	-0.44271681067064	0.4344773075553375
chr1_hap2	2000000	2050000	0.01047420420607206	-0.829609190650163	-0.44148841354690416	0.46386649754307346
chr1_hap2	2050000	2100000	0.01088156991831058	-0.6609492415605253	-0.41979187551964886	0.39074608574792846
chr1_hap2	2100000	2150000				
chr1_hap2	2150000	2200000				
chr1_hap2	2200000	2250000				
chr1_hap2	2250000	2300000				
chr1_hap2	2300000	2350000				
chr1_hap2	2350000	2400000				
chr1_hap2	2400000	2450000				
chr1_hap2	2450000	2500000	0.013668497932790912	-0.5536241414136609	-0.5054039138034649	0.4962133037379572
chr1_hap2	2500000	2550000	0.013629924267827293	-0.5723609845349554	-0.5437457810537681	0.38308447301040743
chr1_hap2	2550000	2600000	0.012896819115072903	-0.5707526848252623	-0.49388131336983804	0.5271139538662081
chr1_hap2	2600000	2650000	0.01140591114335869	-0.5837311650738232	-0.42322816809969216	0.3833121311074212
chr1_hap2	2650000	2700000	0.011470910458548325	-0.5609423869204578	-0.4758907430757051	0.4045182325567525
chr1_hap2	2700000	2750000	0.010152019177240621	-0.6155480718112367	-0.5296837265933423	0.39721840467069225
chr1_hap2	2750000	2800000	0.009518118060609473	-0.5962845699874045	-0.37903630618865297	0.2856094563937036
chr1_hap2	2800000	2850000	0.01144240010524757	-0.6678681856714204	-0.47710732288443714	0.21810054746895752
chr1_hap2	2850000	2900000	0.009928646575924507	-0.6392501473186847	-0.5234373059158127	0.35840391873819927
chr1_hap2	2900000	2950000	0.010351370526431524	-0.49622999153388386	-0.41029258471756164	0.3880020280751698
chr1_hap2	2950000	3000000	0.009726416001105161	-0.6512239369505207	-0.4719214350486913	0.423835624400195
chr1_hap2	3000000	3050000	0.009875770900565694	-0.6328988066697149	-0.5514328372290399	0.3016849010720528
chr1_hap2	3050000	3100000	0.009456960621585943	-0.5909045521705011	-0.4719907103466305	0.41153994194444243
chr1_hap2	3100000	3150000	0.011249241775942805	-0.6751685329924493	-0.5267084208044651	0.465123364934515
chr1_hap2	3150000	3200000	0.01077595428392731	-0.78346191133002	-0.4921466587876503	0.24651173252810474
chr1_hap2	3200000	3250000	0.0115368139955557	-0.7733171545533555	-0.468961061153334	0.16904707421857165
chr1_hap2	3250000	3300000	0.008979003654658013	-0.7673526326556257	-0.4548307102320143	0.1361080139266877
chr1_hap2	3300000	3350000	0.009144602467536355	-0.7881208481033558	-0.45118770545484477	0.24756728767427302
chr1_hap2	3350000	3400000	0.009972507726089626	-0.836121937175065	-0.4898259937584609	0.13512159057463777
chr1_hap2	3400000	3450000	0.008711507393332981	-0.717986514882621	-0.4063350973711186	0.1512824276743058
chr1_hap2	3450000	3500000	0.008967215997880192	-0.7702712219622097	-0.38007436592437566	0.1869558963973492
chr1_hap2	3500000	3550000	0.009121168083191142	-0.6116153804998662	-0.37949497653592085	0.1750154688003417
chr1_hap2	3550000	3600000	0.008586638408148219	-0.48614289364581115	-0.5399540765791668	0.25024231389360513
chr1_hap2	3600000	3650000	0.009110092515637757	-0.5789827904700835	-0.507525625659794	0.20835021646490962
chr1_hap2	3650000	3700000	0.009570763411733425	-0.5145032742653434	-0.3908679499439716	0.15395246273993743
chr1_hap2	3700000	3750000	0.011311727930665543	-0.5523272817870357	-0.4218140292533368	0.2705351423879708
chr1_hap2	3750000	3800000	0.00981231979570773	-0.4701697488465624	-0.4239170504740512	0.2871908787214831
chr1_hap2	3800000	3850000	0.010011484870545493	-0.44786939246838997	-0.46739943102387094	0.36005576828309316
chr1_hap2	3850000	3900000	0.010144133174841589	-0.40120221951161256	-0.4656669961700061	0.2381033459288802
chr1_hap2	3900000	3950000	0.011780635187087433	-0.49959299479398567	-0.5240428029538388	0.15080852182865856
chr1_hap2	3950000	4000000	0.01042745690766615	-0.41527357841054413	-0.5529292731000345	0.21959775984125388
chr1_hap2	4000000	4050000	0.01049215344082335	-0.48851690573702755	-0.47506112823325847	0.2041699142723449
chr1_hap2	4050000	4100000	0.01043858466698228	-0.47311901176897897	-0.5110546939281673	0.32867435434203157
chr1_hap2	4100000	4150000	0.010551084444541134	-0.44386082580498437	-0.5717953867977658	0.27630974408043296
chr1_hap2	4150000	4200000	0.010829735981528012	-0.4766229225357361	-0.5393191298947845	0.19814833259885617
chr1_hap2	4200000	4250000	0.010394496607477748	-0.4674142883509783	-0.602033935080879	0.23858707051631653
chr1_hap2	4250000	4300000	0.009796033086082307	-0.39017941017083024	-0.49814010478998516	0.27094900252841125
chr1_hap2	4300000	4350000	0.009574531370918255	-0.3826247414307305	-0.5032657969523063	0.3151412222983908
chr1_hap2	4350000	4400000	0.01088839266852571	-0.4882516426898471	-0.4670908777841245	0.22215186605472073
chr1_hap2	4400000	4450000	0.009288178278001553	-0.3908762275255961	-0.4836247790333666	0.25828199986008615
chr1_hap2	4450000	4500000	0.010078432130234802	-0.39131671237843735	-0.5283530223357961	0.38012462756959176
chr1_hap2	4500000	4550000	0.010640590637572377	-0.3586307298950273	-0.5325965539942816	0.2786833472763779
chr1_hap2	4550000	4600000	0.010457848615640539	-0.41361552372178884	-0.4315637886870986	0.2201217347576012
chr1_hap2	4600000	4650000	0.010375182261149075	-0.4248146478480422	-0.5017866327418987	0.15237590326911926
chr1_hap2	4650000	4700000	0.010170585138392646	-0.3639941249077984	-0.48357523229522864	0.17597870523221049
chr1_hap2	4700000	4750000	0.010534362965349767	-0.432880813417119	-0.5407354498065089	0.3397743131156269
chr1_hap2	4750000	4800000	0.010766660394238394	-0.3382194959243203	-0.4616306844322682	0.20797133444684288
chr1_hap2	4800000	4850000	0.01114934932596167	-0.32660476396589616	-0.48853349359926174	0.22840491527754933
chr1_hap2	4850000	4900000	0.010595386978809627	-0.37302766878377525	-0.48316247972179144	0.25801935329015896
chr1_hap2	4900000	4950000	0.009935897043780836	-0.34987908155912917	-0.5297521476425434	0.17540351531653045
chr1_hap2	4950000	5000000	0.010364317895387786	-0.33550787317531533	-0.5615795806986186	0.1884916114274207
chr1_hap2	5000000	5050000	0.010151646384507476	-0.38772757143474057	-0.5291420508706229	0.27657602908913986
chr1_hap2	5050000	5100000	0.00969760288711699	-0.4278283552032258	-0.4356907309304576	0.28760902687872464
chr1_hap2	5100000	5150000	0.010245557892025949	-0.3857581765390654	-0.4965023703527204	0.3812018646406732
chr1_hap2	5150000	5200000	0.009900669348826312	-0.33154866026933233	-0.46796055914588175	0.3750043237185929
chr1_hap2	5200000	5250000	0.010592744114775279	-0.4406113947172548	-0.4936061322500145	0.0850122597585487
chr1_hap2	5250000	5300000	0.009337230055141851	-0.4282986042161436	-0.4722644816946639	0.25298149757610544
chr1_hap2	5300000	5350000	0.009943690844273321	-0.4735742544559799	-0.4651381147052119	0.12678035006293256
chr1_hap2	5350000	5400000	0.010258835050980233	-0.46248947151490866	-0.33958847133094144	0.03190479171363776
chr1_hap2	5400000	5450000	0.009314408711338663	-0.5179220755889633	-0.4006729969692974	0.053399040473675025
chr1_hap2	5450000	5500000	0.009935639606867453	-0.5346722319194049	-0.38889542379721725	0.15665768131143576
chr1_hap2	5500000	5550000	0.009418704138705693	-0.536042929433578	-0.4230601303629827	0.2747739142184615
chr1_hap2	5550000	5600000	0.009056793226106308	-0.5429261645513956	-0.48094424174607636	0.09300348461327075
chr1_hap2	5600000	5650000	0.009672765786339275	-0.5209384251078438	-0.41395052997385157	0.1587329167170659
chr1_hap2	5650000	5700000	0.009720466066858299	-0.695592674565493	-0.4267192878171188	-0.030356995144637102
chr1_hap2	5700000	5750000	0.008949953575891997	-0.7096849121534594	-0.4027392281585715	-0.05276267682337439
chr1_hap2	5750000	5800000	0.009441047887676754	-0.7888320959637548	-0.456320118313226	-0.0461413973581655
chr1_hap2	5800000	5850000	0.008809629532016422	-0.768410424442271	-0.3571800679092688	0.05912979553664387
chr1_hap2	5850000	5900000	0.008467601838536995	-0.8056863646637615	-0.45166406420938054	0.042939584827210435
chr1_hap2	5900000	5950000	0.008901620963054021	-0.8279258823867374	-0.4596943362224732	0.006716496359720761
chr1_hap2	5950000	6000000	0.009372090211446171	-0.7562145237898366	-0.3747657773063456	-0.05918535161836187
chr1_hap2	6000000	6050000	0.00851409971720807	-0.7005544721183691	-0.45013094207792936	-0.017682715430463236
chr1_hap2	6050000	6100000	0.00818463861060037	-0.8111013590469606	-0.432897933744566	-0.15175861763341833
chr1_hap2	6100000	6150000	0.009151775881210815	-0.8640009101625237	-0.39681655314830644	-0.11032068277383203
chr1_hap2	6150000	6200000	0.00889740502223313	-0.7652352293553812	-0.4362518131621711	-0.147470404806469
chr1_hap2	6200000	6250000	0.008260716054629635	-0.7742599345405649	-0.390072320391572	-0.1299619282872891
chr1_hap2	6250000	6300000	0.00843959509235656	-0.833861891321958	-0.5208486798754992	-0.1322131444364513
chr1_hap2	6300000	6350000	0.009498724165155447	-0.7530068789687756	-0.4935764597702397	-0.031977741089070186
chr1_hap2	6350000	6400000	0.00848369579268	-0.6745954796648507	-0.40605613144126174	0.003645052739634122
chr1_hap2	6400000	6450000	0.009105285573643644	-0.6141951815502478	-0.4218817327049358	-0.06663604940819515
chr1_hap2	6450000	6500000	0.008932251505439609	-0.6873322734962436	-0.5768882246509237	-0.10766306067016528
chr1_hap2	6500000	6550000	0.010354443396773043	-0.681942361917889	-0.4124880407712758	-0.1539877384334639
chr1_hap2	6550000	6600000	0.00973727965199162	-0.7374887984315625	-0.4839276714110561	-0.2658776638002235
chr1_hap2	6600000	6650000	0.01006300064457954	-0.6151732347707942	-0.4922735088447193	-0.043983977206810666
chr1_hap2	6650000	6700000	0.00900318919546699	-0.6081296479326926	-0.48762691008253833	-0.08709639327677171
