chrom	start	end	weight
chr1_hap2	0	20000	
chr1_hap2	20000	40000	
chr1_hap2	40000	60000	
chr1_hap2	60000	80000	0.00150712
chr1_hap2	80000	100000	
chr1_hap2	100000	120000	
chr1_hap2	120000	140000	
chr1_hap2	140000	160000	
chr1_hap2	160000	180000	
chr1_hap2	180000	200000	
chr1_hap2	200000	220000	
chr1_hap2	220000	240000	0.0222527
chr1_hap2	240000	260000	
chr1_hap2	260000	280000	0.0199839
chr1_hap2	280000	300000	0.0241767
chr1_hap2	300000	320000	
chr1_hap2	320000	340000	0.018262
chr1_hap2	340000	360000	0.0181232
chr1_hap2	360000	380000	0.0166467
chr1_hap2	380000	400000	0.0168938
chr1_hap2	400000	420000	0.0194912
chr1_hap2	420000	440000	0.0147919
chr1_hap2	440000	460000	0.0144153
chr1_hap2	460000	480000	0.0141583
chr1_hap2	480000	500000	0.0163545
chr1_hap2	500000	520000	0.0181367
chr1_hap2	520000	540000	0.0181996
chr1_hap2	540000	560000	0.0185676
chr1_hap2	560000	580000	0.016377
chr1_hap2	580000	600000	0.0157032
chr1_hap2	600000	620000	0.0166096
chr1_hap2	620000	640000	0.0145186
chr1_hap2	640000	660000	0.0166858
chr1_hap2	660000	680000	0.0146689
chr1_hap2	680000	700000	0.0166896
chr1_hap2	700000	720000	0.0148642
chr1_hap2	720000	740000	0.0204244
chr1_hap2	740000	760000	0.0152732
chr1_hap2	760000	780000	0.0172298
chr1_hap2	780000	800000	0.0145893
chr1_hap2	800000	820000	0.0145482
chr1_hap2	820000	840000	0.0147932
chr1_hap2	840000	860000	0.0146562
chr1_hap2	860000	880000	0.0191857
chr1_hap2	880000	900000	0.0147945
chr1_hap2	900000	920000	0.016008
chr1_hap2	920000	940000	0.0198463
chr1_hap2	940000	960000	0.0160446
chr1_hap2	960000	980000	0.0207378
chr1_hap2	980000	1000000	0.0143873
chr1_hap2	1000000	1020000	0.0132108
chr1_hap2	1020000	1040000	0.0127533
chr1_hap2	1040000	1060000	0.0211717
chr1_hap2	1060000	1080000	0.0141992
chr1_hap2	1080000	1100000	
chr1_hap2	1100000	1120000	0.0173053
chr1_hap2	1120000	1140000	0.0165254
chr1_hap2	1140000	1160000	
chr1_hap2	1160000	1180000	0.0191756
chr1_hap2	1180000	1200000	0.0201805
chr1_hap2	1200000	1220000	0.0129022
chr1_hap2	1220000	1240000	0.0152075
chr1_hap2	1240000	1260000	0.014173
chr1_hap2	1260000	1280000	0.0161425
chr1_hap2	1280000	1300000	0.0146813
chr1_hap2	1300000	1320000	0.0153153
