chrom	start	end	weight
chr1_hap2	0	10000	
chr1_hap2	10000	20000	
chr1_hap2	20000	30000	
chr1_hap2	30000	40000	
chr1_hap2	40000	50000	
chr1_hap2	50000	60000	
chr1_hap2	60000	70000	0.00125838
chr1_hap2	70000	80000	
chr1_hap2	80000	90000	
chr1_hap2	90000	100000	
chr1_hap2	100000	110000	
chr1_hap2	110000	120000	
chr1_hap2	120000	130000	
chr1_hap2	130000	140000	
chr1_hap2	140000	150000	
chr1_hap2	150000	160000	
chr1_hap2	160000	170000	
chr1_hap2	170000	180000	
chr1_hap2	180000	190000	
chr1_hap2	190000	200000	
chr1_hap2	200000	210000	
chr1_hap2	210000	220000	
chr1_hap2	220000	230000	0.0216208
chr1_hap2	230000	240000	
chr1_hap2	240000	250000	
chr1_hap2	250000	260000	0.0285765
chr1_hap2	260000	270000	0.0239761
chr1_hap2	270000	280000	0.0331459
chr1_hap2	280000	290000	0.0363715
chr1_hap2	290000	300000	0.0301612
chr1_hap2	300000	310000	0.0360874
chr1_hap2	310000	320000	0.0384159
chr1_hap2	320000	330000	0.0252353
chr1_hap2	330000	340000	0.0248186
chr1_hap2	340000	350000	0.024943
chr1_hap2	350000	360000	0.0239955
chr1_hap2	360000	370000	0.0211775
chr1_hap2	370000	380000	0.0242173
chr1_hap2	380000	390000	0.0222089
chr1_hap2	390000	400000	0.023651
chr1_hap2	400000	410000	0.0236673
chr1_hap2	410000	420000	0.0309559
chr1_hap2	420000	430000	0.0212433
chr1_hap2	430000	440000	0.0196692
chr1_hap2	440000	450000	0.0192303
chr1_hap2	450000	460000	0.0204706
chr1_hap2	460000	470000	0.0192492
chr1_hap2	470000	480000	0.0197386
chr1_hap2	480000	490000	0.0209544
chr1_hap2	490000	500000	0.0245068
chr1_hap2	500000	510000	0.0244878
chr1_hap2	510000	520000	0.0257998
chr1_hap2	520000	530000	0.0257524
chr1_hap2	530000	540000	0.0247135
chr1_hap2	540000	550000	0.0246399
chr1_hap2	550000	560000	0.0269371
chr1_hap2	560000	570000	0.0214274
chr1_hap2	570000	580000	0.0241674
chr1_hap2	580000	590000	0.0225964
chr1_hap2	590000	600000	0.0206725
chr1_hap2	600000	610000	0.0240356
chr1_hap2	610000	620000	0.0216555
chr1_hap2	620000	630000	0.0185156
chr1_hap2	630000	640000	0.021698
chr1_hap2	640000	650000	0.0210894
chr1_hap2	650000	660000	0.0253944
chr1_hap2	660000	670000	0.0226745
chr1_hap2	670000	680000	0.0185545
chr1_hap2	680000	690000	0.0237685
chr1_hap2	690000	700000	0.0221535
chr1_hap2	700000	710000	0.0201705
chr1_hap2	710000	720000	0.0208434
chr1_hap2	720000	730000	0.0254487
chr1_hap2	730000	740000	0.0313984
chr1_hap2	740000	750000	0.0206363
chr1_hap2	750000	760000	0.0213769
chr1_hap2	760000	770000	0.0237281
chr1_hap2	770000	780000	0.0238037
chr1_hap2	780000	790000	0.0201323
chr1_hap2	790000	800000	0.020296
chr1_hap2	800000	810000	0.0189919
chr1_hap2	810000	820000	0.0217478
chr1_hap2	820000	830000	0.0210835
chr1_hap2	830000	840000	0.0200415
chr1_hap2	840000	850000	0.0194575
chr1_hap2	850000	860000	0.0210501
chr1_hap2	860000	870000	0.0220023
chr1_hap2	870000	880000	0.033425
chr1_hap2	880000	890000	0.0196513
chr1_hap2	890000	900000	0.0211117
chr1_hap2	900000	910000	0.0224302
chr1_hap2	910000	920000	0.0214663
chr1_hap2	920000	930000	0.0287275
chr1_hap2	930000	940000	0.0259435
chr1_hap2	940000	950000	0.024942
chr1_hap2	950000	960000	0.0197318
chr1_hap2	960000	970000	0.0322068
chr1_hap2	970000	980000	0.0261127
chr1_hap2	980000	990000	0.0216673
chr1_hap2	990000	1000000	0.0182519
chr1_hap2	1000000	1010000	0.0205139
chr1_hap2	1010000	1020000	0.0163778
chr1_hap2	1020000	1030000	0.0192572
chr1_hap2	1030000	1040000	0.0162609
chr1_hap2	1040000	1050000	0.0351638
chr1_hap2	1050000	1060000	0.0248408
chr1_hap2	1060000	1070000	0.0192304
chr1_hap2	1070000	1080000	0.0206379
chr1_hap2	1080000	1090000	
chr1_hap2	1090000	1100000	0.0341609
chr1_hap2	1100000	1110000	0.0263998
chr1_hap2	1110000	1120000	0.0224093
chr1_hap2	1120000	1130000	0.0257836
chr1_hap2	1130000	1140000	0.020902
chr1_hap2	1140000	1150000	
chr1_hap2	1150000	1160000	
chr1_hap2	1160000	1170000	0.0214579
chr1_hap2	1170000	1180000	0.0346199
chr1_hap2	1180000	1190000	0.0213973
chr1_hap2	1190000	1200000	0.0400018
chr1_hap2	1200000	1210000	0.0204902
chr1_hap2	1210000	1220000	0.0158152
chr1_hap2	1220000	1230000	0.0197386
chr1_hap2	1230000	1240000	0.022301
chr1_hap2	1240000	1250000	0.0201337
chr1_hap2	1250000	1260000	0.018781
chr1_hap2	1260000	1270000	0.0221389
chr1_hap2	1270000	1280000	0.0220592
chr1_hap2	1280000	1290000	0.0203102
chr1_hap2	1290000	1300000	0.0200711
chr1_hap2	1300000	1310000	0.0206149
chr1_hap2	1310000	1320000	0.021203
chr1_hap2	1320000	1330000	0.0200116
chr1_hap2	1330000	1340000	0.0205204
chr1_hap2	1340000	1350000	0.0217982
chr1_hap2	1350000	1360000	0.0164723
chr1_hap2	1360000	1370000	0.0190712
chr1_hap2	1370000	1380000	0.0236228
chr1_hap2	1380000	1390000	0.0239824
chr1_hap2	1390000	1400000	0.0165151
chr1_hap2	1400000	1410000	0.017774
chr1_hap2	1410000	1420000	0.0211999
chr1_hap2	1420000	1430000	0.0218913
chr1_hap2	1430000	1440000	0.0208363
chr1_hap2	1440000	1450000	0.0186722
chr1_hap2	1450000	1460000	0.015528
chr1_hap2	1460000	1470000	0.019307
chr1_hap2	1470000	1480000	0.023622
chr1_hap2	1480000	1490000	0.0196429
chr1_hap2	1490000	1500000	0.0182647
chr1_hap2	1500000	1510000	0.0196894
chr1_hap2	1510000	1520000	0.0205984
chr1_hap2	1520000	1530000	0.020124
chr1_hap2	1530000	1540000	0.0241942
chr1_hap2	1540000	1550000	0.0210789
chr1_hap2	1550000	1560000	0.0180018
