chrom	start	end	weight	E1	E2	E3
chr1_hap1	0	50000	0.20808681341238133	0.7322541671597532	-0.08084144458619803	0.06456821339497848
chr1_hap1	50000	100000	0.36268630586273787	1.0028348987401696	0.15507568050073314	-0.08426401444084894
chr1_hap1	100000	150000				
chr1_hap1	150000	200000	0.8624486603808472	1.0829860257594668	0.23538791711908666	0.10632017145820476
chr1_hap1	200000	250000	0.08935707871059047	0.5276247509171923	-0.6135344379646798	0.2147709126104395
chr1_hap1	250000	300000	0.12050534071486349	0.9035195573984531	0.6379230332795425	-0.270703119977149
chr1_hap1	300000	350000	0.1407375731840598	0.5319905802100127	-0.19352415085681474	-0.22922593240354
chr1_hap1	350000	400000	0.22256650864361116	0.9690019817581629	0.08125074870818229	-0.09826824919689538
chr1_hap1	400000	450000	0.08872694752177353	0.791654394116155	-0.40252343193926576	-0.3035314529878111
chr1_hap1	450000	500000	0.12472425792862286	0.7438625216559962	-0.23654794209501193	-0.23301676951564138
chr1_hap1	500000	550000	0.09299193253096336	0.9016153557850193	-0.026064100621800396	-0.09505889354640894
chr1_hap1	550000	600000	0.12173762634381213	0.5892425916466717	0.5061036950598747	0.14874754344595156
chr1_hap1	600000	650000	0.07622640815953105	0.5220402901477792	-0.7218721365731271	0.8666560429171294
chr1_hap1	650000	700000	0.08248455139773829	0.5111913361437354	0.4927696820891014	0.17245307049262346
chr1_hap1	700000	750000	0.07110863680981494	0.7594679712662735	0.13204953815916004	0.2986889504959805
chr1_hap1	750000	800000	0.18131819082567469	1.0523610752640624	-0.025540283337336465	0.03179659069258421
chr1_hap1	800000	850000	0.06613788388811086	0.8262241159591613	0.20963417238370566	-0.18925819854703357
chr1_hap1	850000	900000	0.08256697317043714	0.6706530805938204	0.161696343229583	-0.3306272309250274
chr1_hap1	900000	950000	0.10288680749631653	0.8672082454849059	0.10345923689030778	-0.012543932778378208
chr1_hap1	950000	1000000	0.0990202417707527	0.7185575949598775	0.21470415246572974	-0.18358501903579222
chr1_hap1	1000000	1050000	0.12749302348297734	1.0563833537818421	-0.12051124427276387	-0.07883299235897769
chr1_hap1	1050000	1100000	0.8579812066284886	0.9026554377850647	0.36236242179763467	-0.01953681378662862
chr1_hap1	1100000	1150000	0.09124027826334713	0.8684415670678225	0.3173270878793548	-0.006649002098431743
