track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
gc	chr10_hap2	-0.5486350860337113	0.0	-0.5366542066051251	0.0
gc	chr11_hap2	-0.6481033738669694	0.0	-0.6486383864866223	0.0
gc	chr12_hap2	-0.6562146998688619	0.0	-0.6475650868747193	0.0
gc	chr13_hap2	-0.5007626197849172	0.0	-0.527086788721909	0.0
gc	chr14_hap2	-0.6034355559448131	0.0	-0.5816752730435293	0.0
gc	chr15_hap2	-0.4292680432804065	0.0	-0.42522367450385534	0.0
gc	chr16_hap2	-0.6078148890965709	0.0	-0.5846511570926047	0.0
gc	chr17_hap2	-0.5193474571451726	0.0	-0.5164431811969419	0.0
gc	chr18_hap2	-0.5153426377475506	0.0	-0.5010854744737326	0.0
gc	chr19_hap2	-0.6104101640645682	0.0	-0.5428674086888519	0.0
gc	chr1_hap2	-0.6261298713421534	0.0	-0.6075766565724791	0.0
gc	chr20_hap2	-0.5689572373640406	0.0	-0.5525628629507318	0.0
gc	chr21_hap2	-0.6544690127486711	0.0	-0.6702534290932595	0.0
gc	chr22_hap2	-0.33595875960255583	2.9996060797426637e-173	-0.33643736305317573	9.087267090484594e-174
gc	chr2_hap2	-0.531225402043565	0.0	-0.5233799039760445	0.0
gc	chr3_hap2	-0.5145097422923134	0.0	-0.5374782239887639	0.0
gc	chr4_hap2	-0.05390017307681306	2.7268405525516427e-25	0.07854307491717466	7.127177306527106e-52
gc	chr5_hap2	-0.0704607757355235	1.9785779289116227e-39	0.011096372541736219	0.03877211585242057
gc	chr6_hap2	-0.5611781485024613	0.0	-0.5529567395415701	0.0
gc	chr7_hap2	-0.6552764287643161	0.0	-0.6523163461753452	0.0
gc	chr8_hap2	-0.5114758131222857	0.0	-0.5012005525790215	0.0
gc	chr9_hap2	-0.5973875399945336	0.0	-0.6073055605411877	0.0
gc	chrX_hap2	0.09983228876704398	9.651259568427405e-66	0.09816968606802073	1.275095841735661e-63
