track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
coding_cov	chr10_hap1	-0.1247680595446524	5.132576005038608e-21	-0.13051579706642108	7.317769185339123e-23
coding_cov	chr10_hap2	-0.11983911775696911	9.429908447613872e-21	-0.12670322901530798	5.002903514970515e-23
coding_cov	chr11_hap1	-0.0894836188416664	1.1738935357021105e-11	-0.08652789144827674	5.436326211341264e-11
coding_cov	chr11_hap2	-0.07082553351478976	6.578296541280877e-08	-0.0679704388504056	2.1713994502046192e-07
coding_cov	chr12_hap1	-0.061065317359418426	8.843147997655038e-06	-0.06984868182937143	3.689641454346637e-07
coding_cov	chr12_hap2	-0.08878725691560016	2.3953990762474003e-11	-0.07764863040258115	5.253673883459524e-09
coding_cov	chr13_hap1	-0.1099052870343836	1.7061145896064646e-12	-0.11178761518703559	7.062192966434331e-13
coding_cov	chr13_hap2	-0.13854031591598145	2.9521614359425866e-18	-0.1315226662871123	1.363012551273919e-16
coding_cov	chr14_hap1	-0.1913366351545834	3.497583979967708e-37	-0.20599113057838256	6.050570157022808e-43
coding_cov	chr14_hap2	-0.2576419597111079	1.1965673786128607e-65	-0.27322935091006134	6.447620390984103e-74
coding_cov	chr15_hap1	-0.06343773503710884	0.0001417632499379412	-0.055638078211987366	0.0008485215055024434
coding_cov	chr15_hap2	-0.13557070574500166	5.819915638337802e-17	-0.13659959455747292	3.3711340289359544e-17
coding_cov	chr16_hap1	-0.01295313709317329	0.4376978797290596	-0.011621473876481587	0.4862445257770638
coding_cov	chr16_hap2	0.019807270147889893	0.2202541323646462	0.005966397475413037	0.7119625658282315
coding_cov	chr17_hap1	0.04329549976653069	0.01059390141895815	0.05451845120698477	0.0012854257830323642
coding_cov	chr17_hap2	0.06413441644143075	0.00014851536967404146	0.06417844074921869	0.00014696161759343582
coding_cov	chr18_hap1	-0.0911445029646808	1.057426488231155e-06	-0.08870063501485233	2.04173990721649e-06
coding_cov	chr18_hap2	-0.0978356329931229	1.2544424311273786e-07	-0.10666429537817931	8.167934819263212e-09
coding_cov	chr19_hap1	-0.09182182208625504	1.4801914928927616e-07	-0.0993101921465647	1.3033943363714844e-08
coding_cov	chr19_hap2	-0.04317579078529562	0.01412738062387152	-0.05553354223513397	0.001592059365124982
coding_cov	chr1_hap1	0.03887982794070171	0.000448647272545587	0.04483321553185256	5.1746289891211746e-05
coding_cov	chr1_hap2	0.04900342331209783	1.0177486355813849e-05	0.04292017449889791	0.00011111000877321916
coding_cov	chr20_hap1	-0.12290873115217234	1.2336261928936039e-10	-0.15152363195190968	1.877652406333608e-15
coding_cov	chr20_hap2	-0.09915434981793338	3.4319739773399384e-07	-0.09648538963153701	7.043613629288472e-07
coding_cov	chr21_hap1	-0.11936080356835457	1.6176332131030212e-07	-0.11720106994434315	2.7011583031580205e-07
coding_cov	chr21_hap2	-0.11220434168124138	4.0237658372011525e-06	-0.09726890521555703	6.514808871488123e-05
coding_cov	chr22_hap1	-0.07971607173703546	0.0005034604121819954	-0.07299550137526727	0.0014485749108773406
coding_cov	chr22_hap2	-0.3136605707174072	1.7787227802096314e-57	-0.3231643715738174	4.271626341244421e-61
coding_cov	chr2_hap1	0.0893743292834593	1.9777820927910658e-17	0.09793394150336003	1.2492026929922105e-20
coding_cov	chr2_hap2	0.08393880371927522	1.5710358710231358e-15	0.09498367723240905	1.8036814442119244e-19
coding_cov	chr3_hap1	-0.06356086286763497	4.26012353448277e-08	-0.06970219721259206	1.850591644538959e-09
coding_cov	chr3_hap2	-0.08373241522254876	3.772779037399335e-13	-0.09024177918020598	4.864525818285777e-15
coding_cov	chr4_hap1	-0.12353141732026965	1.8452793376567828e-26	-0.1210038900623862	1.9006593989535332e-25
coding_cov	chr4_hap2	-0.11290297274038595	2.531198523555004e-23	-0.11704011981265448	5.9223849686211455e-25
coding_cov	chr5_hap1	-0.1327688152233216	6.840009664444389e-29	-0.13720943583187167	9.244692924399474e-31
coding_cov	chr5_hap2	-0.12811151215320637	6.317355723937611e-27	-0.13099018078465513	4.384287836361375e-28
coding_cov	chr6_hap1	0.09239653898369384	3.343933058656856e-15	0.10020243203139856	1.273325011030534e-17
coding_cov	chr6_hap2	0.070646243500952	2.1733326697446002e-09	0.07871132305984944	2.567024292902229e-11
coding_cov	chr7_hap1	-0.11577740531047259	1.6044844610674e-20	-0.11491896566210427	3.068981239584228e-20
coding_cov	chr7_hap2	-0.11890799103021482	2.2116736092491565e-21	-0.12726818247531482	2.7724035213551742e-24
coding_cov	chr8_hap1	-8.282101372258008e-05	0.995173583285784	0.003295199915807243	0.8098075204509504
coding_cov	chr8_hap2	0.0015444640245694473	0.9095344224728967	-0.0011325873054419382	0.9335938145596406
coding_cov	chr9_hap1	-0.27595869400609263	2.173650969024717e-107	-0.275331639809206	6.84206036818076e-107
coding_cov	chr9_hap2	-0.2640868069646821	5.049008057716152e-100	-0.26637319655158465	8.573195059307477e-102
coding_cov	chrX_hap1	0.09987903856453519	4.069859704222691e-05	0.08179729873938613	0.0007855958181703192
coding_cov	chrX_hap2	0.12980446968747236	2.8787511423019373e-11	0.1135355344075067	6.1358940720637546e-09
