track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
gc	chr10_hap1	-0.0861494848794964	9.07632463434264e-11	-0.09933713274442514	7.524209805193531e-14
gc	chr10_hap2	-0.06120699943718516	1.9479287795593805e-06	-0.07278545538579764	1.503496396619981e-08
gc	chr11_hap1	-0.1839951589956672	8.876160119542698e-45	-0.18995587518398638	1.1576092444443748e-47
gc	chr11_hap2	-0.1829488273071191	7.081907290751966e-45	-0.18389573702163411	2.482515687476358e-45
gc	chr12_hap1	-0.04481461564879278	0.001115203085835354	-0.04669958139632677	0.0006813386987681738
gc	chr12_hap2	-0.04853752742656209	0.0002658299467190802	-0.04723640704219981	0.000387217942703137
gc	chr13_hap1	-0.12640348974433965	4.514066522948032e-16	-0.13241242155932997	1.6882355773067948e-17
gc	chr13_hap2	-0.14569493078162538	4.819013101727995e-20	-0.14721683448868877	1.954196198438727e-20
gc	chr14_hap1	-0.13766209545759228	7.139016157695743e-20	-0.13220608088379976	1.9425993951311788e-18
gc	chr14_hap2	-0.09869189134477724	1.0476532865428661e-10	0.005067011607420846	0.7407539452625946
gc	chr15_hap1	-0.08291079711563899	6.469422133287225e-07	-0.07553759440949392	5.822111879894684e-06
gc	chr15_hap2	-0.07058993188965608	1.4066328531098034e-05	-0.06266416614426074	0.00011611155088274104
gc	chr16_hap1	0.09844406251691624	3.371805445514022e-09	0.10602889909763048	1.8851936121626453e-10
gc	chr16_hap2	0.08354836121008544	2.2274828688619727e-07	0.09268371610458262	9.034927364663896e-09
gc	chr17_hap1	-0.010172811217942826	0.5483366378771191	0.0014112077181978877	0.9336390192873333
gc	chr17_hap2	0.013019152280264379	0.44170324720083154	0.009434880713127612	0.5771795171422588
gc	chr18_hap1	-0.08725254667569711	2.991322529228486e-06	-0.07368751104844998	8.047142905306121e-05
gc	chr18_hap2	-0.11324879731713723	9.178857028978686e-10	-0.10857946309710151	4.382288037879536e-09
gc	chr19_hap1	-0.14852101843464688	1.4722183749199254e-17	-0.15171220081521705	2.915232768732182e-18
gc	chr19_hap2	-0.169491841445747	3.0366364039871384e-22	-0.1667313180057221	1.4417431105198423e-21
gc	chr1_hap1	-0.01823624511274032	0.09982573535810176	-0.01137666755294596	0.304601343336269
gc	chr1_hap2	-0.01771520817874975	0.11079243092805614	-0.011520329420334811	0.29975447383746495
gc	chr20_hap1	-0.20876130878871704	3.413088449677408e-28	-0.20702027989465974	9.632974747057396e-28
gc	chr20_hap2	-0.16365779962498875	2.893548846726245e-17	-0.16607508438025903	9.708120814214603e-18
gc	chr21_hap1	-0.2547282375917314	9.626742899655498e-30	-0.23462042212574796	2.3271679840013347e-25
gc	chr21_hap2	-0.272722842429982	4.881404261005721e-30	-0.26312136509458883	5.2911755351098425e-28
gc	chr22_hap1	0.08458261525868949	0.00022246886938528715	0.08507691474714693	0.00020426124667971096
gc	chr22_hap2	-0.1464905773872546	2.606624854375345e-13	-0.1476154874621322	1.705271407037038e-13
gc	chr2_hap1	-0.04099249351524553	0.00010016147703144247	-0.03153316820982599	0.0027716199195804703
gc	chr2_hap2	-0.0382395086112729	0.00028748600367216564	-0.029157286988740205	0.005698992780302459
gc	chr3_hap1	-0.08272939075455488	9.518329472610266e-13	-0.0695510301185492	2.0057668031870686e-09
gc	chr3_hap2	-0.08344417517706104	4.540730862404572e-13	-0.08583484419770432	9.583618230558109e-14
gc	chr4_hap1	-0.07389004776693135	2.1336064188269795e-10	-0.05701579600171154	9.670936990158223e-07
gc	chr4_hap2	-0.04119704300440767	0.00029410932591681537	-0.02540901369916575	0.02558986469132572
gc	chr5_hap1	-0.05710676025876703	1.7506911974825574e-06	-0.06094781753781275	3.354358721336239e-07
gc	chr5_hap2	-0.04756094611346662	7.052322445431706e-05	-0.05636552476748396	2.4606460308340696e-06
gc	chr6_hap1	0.0011101481409767624	0.9247562946837564	-0.003202002200269255	0.7853096866290908
gc	chr6_hap2	-0.004077076779322547	0.7301467542979474	-0.005260855175554545	0.6562604967910787
gc	chr7_hap1	-0.09057424757096738	4.019329786065307e-13	-0.09637091953393723	1.151280841010984e-14
gc	chr7_hap2	-0.0948359309920696	3.950395056483678e-14	-0.10590498149267658	2.911970285267717e-17
gc	chr8_hap1	-0.014818073041638785	0.2791028891164596	-0.03709571519397677	0.006721891064472826
gc	chr8_hap2	-0.024435155450383002	0.0721840814777016	-0.05568280007454132	4.136012521617528e-05
gc	chr9_hap1	-0.13281306194775322	1.7315123753753448e-25	-0.11886024506756404	1.0619333725540698e-20
gc	chr9_hap2	-0.12581601143424095	1.9820053535645836e-23	-0.1386063683069358	3.936639517248911e-28
gc	chrX_hap1	-0.05152456248294634	0.034603515502607714	-0.10015335294936861	3.875076537998896e-05
gc	chrX_hap2	-0.004584058661924627	0.815027315491867	-0.07053218179630046	0.0003132970778609116
