track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
gc	chr10_hap1	-0.5489672665134161	0.0	-0.5372476877378872	0.0
gc	chr11_hap1	-0.6444757683631899	0.0	-0.6458751524762221	0.0
gc	chr12_hap1	-0.6595665104135353	0.0	-0.6512183416086125	0.0
gc	chr13_hap1	-0.5022198486049485	0.0	-0.5248107818441756	0.0
gc	chr14_hap1	-0.6029650745583947	0.0	-0.580824931042442	0.0
gc	chr15_hap1	-0.41858409620911774	0.0	-0.4099545570958135	0.0
gc	chr16_hap1	-0.591652132957478	0.0	-0.5682045114455073	0.0
gc	chr17_hap1	-0.48059567798764596	0.0	-0.48042863868152047	0.0
gc	chr18_hap1	-0.5084294048375169	0.0	-0.4953999303577605	0.0
gc	chr19_hap1	-0.6115989406322347	0.0	-0.5553814919497475	0.0
gc	chr1_hap1	-0.6231043165261071	0.0	-0.603403719765492	0.0
gc	chr20_hap1	-0.5647425027983517	0.0	-0.5469083186545118	0.0
gc	chr21_hap1	-0.6502062644162484	0.0	-0.6723293535307564	0.0
gc	chr22_hap1	-0.34553549052619387	7.96875195481695e-191	-0.2540462504094004	4.419093793938001e-101
gc	chr2_hap1	-0.5315954004628554	0.0	-0.5232312144580787	0.0
gc	chr3_hap1	-0.5149144147343043	0.0	-0.5383248725461667	0.0
gc	chr4_hap1	-0.05410731348135997	1.7756197621081822e-25	0.08382374808524914	7.2497411028175616e-59
gc	chr5_hap1	-0.06337911742070491	3.3409873199930616e-32	0.020829507374712453	0.00010493918595033708
gc	chr6_hap1	-0.5613518762055871	0.0	-0.5531927087581671	0.0
gc	chr7_hap1	-0.6569731904917616	0.0	-0.6548061831616427	0.0
gc	chr8_hap1	-0.5141052841809095	0.0	-0.5039588829952794	0.0
gc	chr9_hap1	-0.5988085747310481	0.0	-0.608531532552655	0.0
gc	chrX_hap1	0.09819730899187532	1.1152540357949838e-63	0.09593430564513943	7.554270986137447e-61
