track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
gc	chr10_hap2	-0.6562739230678887	0.0	-0.628734429953725	0.0
gc	chr11_hap2	-0.7410105374740782	0.0	-0.7298857650622432	0.0
gc	chr12_hap2	-0.7608598610378432	0.0	-0.7451815168724514	0.0
gc	chr13_hap2	-0.6474608229082319	0.0	-0.6839190812410192	0.0
gc	chr14_hap2	-0.668571872476185	0.0	-0.624800368567232	0.0
gc	chr15_hap2	-0.5356527966717967	6.276767591846888e-283	-0.5110056009048092	2.018288126870852e-253
gc	chr16_hap2	-0.6968519326346339	0.0	-0.6603050151753423	0.0
gc	chr17_hap2	-0.6149568378354513	0.0	-0.609823392304822	0.0
gc	chr18_hap2	-0.6808555377621335	0.0	-0.6595680939140693	0.0
gc	chr19_hap2	-0.6861896148365566	0.0	-0.5971800801077765	2.1989705085476384e-256
gc	chr1_hap2	-0.705803653936986	0.0	-0.6788911755569912	0.0
gc	chr20_hap2	-0.6656313679141947	0.0	-0.6409604976865149	0.0
gc	chr21_hap2	-0.3815533495942423	7.11477068216139e-58	-0.3118775182246	2.939102964067643e-38
gc	chr22_hap2	-0.4531293552806015	8.754117572048852e-84	-0.4252651580712169	5.65942494223154e-73
gc	chr2_hap2	-0.6483248087642517	0.0	-0.6244091596543915	0.0
gc	chr3_hap2	-0.6456485270348356	0.0	-0.6580600289643679	0.0
gc	chr4_hap2	-0.6481328087557877	0.0	-0.6555385560861667	0.0
gc	chr5_hap2	-0.6515672905640197	0.0	-0.6477088176369399	0.0
gc	chr6_hap2	-0.6677984776293843	0.0	-0.6518822307841983	0.0
gc	chr7_hap2	-0.7688191430094797	0.0	-0.7485990124234796	0.0
gc	chr8_hap2	-0.7068334653935855	0.0	-0.6757060678603959	0.0
gc	chr9_hap2	-0.6839506939345029	0.0	-0.6819016337304902	0.0
gc	chrX_hap2	0.07406075833104728	2.0977357224545658e-10	0.058991343575023544	4.223674890222643e-07
