track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p	delta	flip_recommended
coding_cov	chr10_hap1	-0.0700181798764055	0.07489333692441794	-0.01979336382519639	0.6150112059233823	-0.12429500000000004	True
coding_cov	chr10_hap2	-0.06502912561362399	0.09283785546038924	-0.04619221628008165	0.2328044001795906	-0.07218000000000002	True
coding_cov	chr11_hap1	-0.14232971543991105	0.00032084421510142103	-0.09002813791357689	0.023281925724644763	-0.18121500000000001	True
coding_cov	chr11_hap2	-0.026836595237129245	0.4946019810744928	-0.03442665236282312	0.3808771697069989	-0.03647749999999994	True
coding_cov	chr12_hap1	-0.027233386432103174	0.49745143609039066	-0.03599574925813975	0.36975141685517054	-0.027610000000000023	True
coding_cov	chr12_hap2	-0.023353469371952467	0.5550639002074864	0.0066873270488930475	0.8658115676347813	-0.17091500000000004	True
coding_cov	chr13_hap1	-0.0917267222815695	0.038957473510105034	-0.034184192251502904	0.4424643323251499	-0.1836625	True
coding_cov	chr13_hap2	0.041865058791971756	0.34303958460131934	0.04091596633527103	0.35410158986454554	0.02817000000000003	False
coding_cov	chr14_hap1	-0.11619724797950008	0.010515475981359192	-0.0838039888042786	0.06545143773280147	-0.52174	True
coding_cov	chr14_hap2	-0.05682138946531963	0.2101987853358502	0.01073453085363508	0.8130197057106724	-0.11992749999999996	True
coding_cov	chr15_hap1	-0.0080064467084143	0.8666997617787271	0.02460389275113972	0.605937834721227	0.19606000000000007	False
coding_cov	chr15_hap2	-0.2926290106960894	1.3566344323153864e-10	-0.2662691434951947	5.908579663922039e-09	-0.657475	True
coding_cov	chr16_hap1	-0.32695488490269253	1.5157423592330994e-12	-0.3901409811662763	1.2527175220998739e-17	-0.5925	True
coding_cov	chr16_hap2	-0.15976765627278702	0.001017531578173452	-0.0946983024657668	0.052463129761864985	-0.4269299999999999	True
coding_cov	chr17_hap1	-0.17159536883788282	0.00055830817193636	-0.1879712801391613	0.00015298435559252675	-0.18479999999999996	True
coding_cov	chr17_hap2	0.0014845130983922384	0.9766569253979727	-0.01508775123460862	0.7661590707566737	-0.028455000000000008	True
coding_cov	chr18_hap1	-0.04060558321504116	0.43675642321389085	-0.07772443509800125	0.13616451652398318	-0.19603250000000005	True
coding_cov	chr18_hap2	-0.046315777777607425	0.37175776393610005	-0.03581242919870735	0.4898907462912619	-0.010740000000000027	True
coding_cov	chr19_hap1	-0.37986732547644403	1.7157138604371063e-11	-0.32770389594878385	9.201960595280836e-09	-0.278185	True
coding_cov	chr19_hap2	-0.3619506160174198	1.0233534278260372e-10	-0.35432846402534646	2.6553024918846105e-10	-0.30188	True
coding_cov	chr1_hap1	-0.23394839851055524	3.395609663905637e-16	-0.19728139198125588	7.31020899032195e-12	-0.548925	True
coding_cov	chr1_hap2	-0.11823737996480554	6.332660042392794e-05	-0.06257310718652864	0.03472634756927947	-0.26386750000000003	True
coding_cov	chr20_hap1	0.0394202182090026	0.4857220306836557	0.07527795748885635	0.18265283814034208	0.017394999999999994	False
coding_cov	chr20_hap2	-0.007576226532536327	0.8948208832068131	0.019590431016610118	0.7324376916788761	-0.16211000000000003	True
coding_cov	chr21_hap1	0.062221924816799924	0.3731115999545651	0.0887952526342237	0.20325951446592264	0.22377999999999998	False
coding_cov	chr21_hap2	-0.07992193116439512	0.27174555541068124	-0.012483670167054801	0.8639077534969121	-0.294065	True
coding_cov	chr22_hap1	-0.488961961882559	7.268090280089719e-15	-0.4894900743437337	6.733175536985722e-15	-0.62457	True
coding_cov	chr22_hap2	-0.5283456043328199	6.1547894128485665e-18	-0.45572398916023193	3.3983151729310254e-13	-0.6894775	True
coding_cov	chr2_hap1	-0.06278798645842219	0.033251814258914686	-0.046896928183488396	0.11194816749815702	-0.097715	True
coding_cov	chr2_hap2	0.04172713418247085	0.15714795187015845	0.024941973817203665	0.3978857386350559	0.10707	False
coding_cov	chr3_hap1	-0.004040198964864279	0.9017573774130723	0.005852857443861778	0.8580749126020606	-0.05694249999999995	True
coding_cov	chr3_hap2	-0.07231524946116749	0.027105814542002744	-0.03585295835675553	0.27369118058229824	-0.26590500000000006	True
coding_cov	chr4_hap1	-0.04170838617427189	0.21102467536456979	-0.002432127476999524	0.9418832197210363	-0.031555	True
coding_cov	chr4_hap2	0.01775772295599868	0.5906263813874344	0.012258632019580558	0.7103908912451218	-0.02987249999999997	True
coding_cov	chr5_hap1	0.01936747740982772	0.5623863407797037	0.03773464667269554	0.2589074217875944	0.09842000000000001	False
coding_cov	chr5_hap2	-0.10309411224409103	0.002159940918011897	-0.04171577571666363	0.21557497626524302	-0.21858	True
coding_cov	chr6_hap1	-0.036620672399035915	0.29788378774204954	-0.005201292327045418	0.8824976350353497	-0.018335000000000046	True
coding_cov	chr6_hap2	0.017787303766858158	0.6121152961843294	0.010768909227469065	0.7588661526329374	0.13095	False
coding_cov	chr7_hap1	-0.09865035775551588	0.006636143619995435	-0.047320210831950704	0.19371550751869143	-0.1827625	True
coding_cov	chr7_hap2	0.047696929074215244	0.19166458929777777	0.06165937430736195	0.09130970799652299	0.15283499999999994	False
coding_cov	chr8_hap1	-0.006692675522138969	0.8621095123146673	0.002972287123346993	0.9385148648521406	0.17511	False
