track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
gc	chr10_hap1	-0.7484710777025497	3.4986158813645625e-227	-0.7101340879644065	2.190974778231603e-194
gc	chr11_hap1	-0.8071193910451309	1.7611124525550877e-292	-0.7919882981825137	5.413956957904812e-274
gc	chr12_hap1	-0.8257145181767597	8e-323	-0.8068180918618127	6.706593826825862e-297
gc	chr13_hap1	-0.7389655621785907	2.9669290297185475e-164	-0.7683817202813341	2.3069897189760084e-185
gc	chr14_hap1	-0.7467982505452245	4.317307769124244e-153	-0.6949959837511611	3.4205078469750756e-124
gc	chr15_hap1	-0.6362150429118235	2.289034969616389e-88	-0.6040142440800682	1.5264384867116568e-77
gc	chr16_hap1	-0.7487997521242913	1.7554764749757757e-129	-0.7011816919377846	7.483055314846613e-107
gc	chr17_hap1	-0.659227252930505	1.093687311673473e-95	-0.6616027313636066	1.3299487039877772e-96
gc	chr18_hap1	-0.7707651894369558	2.9369140094358815e-145	-0.7412619031919795	1.0856085502579611e-128
gc	chr19_hap1	-0.7453990973991739	4.7272958946219535e-95	-0.6878914163260974	1.650621343506079e-75
gc	chr1_hap1	-0.7694718170366136	0.0	-0.7341401189329434	0.0
gc	chr20_hap1	-0.7539083050231019	1.502812422250167e-109	-0.7251716755062858	1.6081407116950807e-97
gc	chr21_hap1	-0.46876437843831237	2.5378813184261225e-19	-0.35342780794981643	4.388981379280064e-11
gc	chr22_hap1	-0.47985639159987253	8.245197414273436e-21	-0.3355865223687324	2.5832611274158764e-10
gc	chr2_hap1	-0.7361575235796163	0.0	-0.7027269212371612	0.0
gc	chr3_hap1	-0.7252173271192468	6.212679e-317	-0.7308280883715281	0.0
gc	chr4_hap1	-0.7589432742484952	0.0	-0.7385609169302635	3.864e-321
gc	chr5_hap1	-0.7397153610921795	2.587710905158339e-301	-0.7216069967608489	7.212099912417018e-280
gc	chr6_hap1	-0.7493078985669199	3.1004303794034605e-301	-0.7254426276642344	3.164198926996933e-273
gc	chr7_hap1	-0.8455476059941415	0.0	-0.8146363774701664	0.0
gc	chr8_hap1	-0.8087713410399825	6e-323	-0.7553335778253987	1.4369589549212108e-257
gc	chr9_hap1	-0.7643109702424322	1.390511078897407e-208	-0.7404784499371262	4.089485238056161e-189
gc	chrX_hap1	0.10543177353449877	5.118061649647899e-05	0.06784899919911938	0.009263971553451643
