track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
gc	chr10_hap1	-0.03877002404027635	0.3244331746390342	-0.019605131470984853	0.6183786797238702
gc	chr10_hap2	-0.055559997511970216	0.15114957216053093	-0.011439606708104745	0.7677325151993559
gc	chr11_hap1	-0.39533019884117676	3.477711030602735e-25	-0.26290102074283306	1.6897104579440723e-11
gc	chr11_hap2	-0.18320696761582653	2.579528294119617e-06	-0.1159276253287286	0.0030775646110730685
gc	chr12_hap1	-0.1799621174567282	6.19041079295207e-06	-0.1144109626324042	0.00424505687413679
gc	chr12_hap2	-0.17664643832694546	6.826495025502696e-06	-0.09798403435774011	0.01306875332540188
gc	chr13_hap1	-0.1768256043751383	6.246950130944427e-05	-0.1573456428737181	0.00037607181350798424
gc	chr13_hap2	-0.04986866494557909	0.2586224096770671	-0.060754972554777735	0.1686138419482835
gc	chr14_hap1	-0.06162256227572326	0.17590314231993892	-0.10088753016052886	0.026455990060285112
gc	chr14_hap2	-0.06545368822552322	0.1488065792295706	0.07223596625635628	0.11099541587819796
gc	chr15_hap1	0.02256940361035555	0.6360625269761861	-0.030932379172590105	0.5165777339355586
gc	chr15_hap2	-0.2859690216352169	3.6558335543294643e-10	-0.26811961572905424	4.592345219836514e-09
gc	chr16_hap1	-0.4000238309676797	1.57436353507611e-18	-0.40908410416870056	2.2101217616839375e-19
gc	chr16_hap2	-0.13961838703403687	0.004145766906522213	-0.07816767840222492	0.10967962485101371
gc	chr17_hap1	-0.24190736972435403	9.483461942255907e-07	-0.17409771239623884	0.0004614281508117453
gc	chr17_hap2	-0.024499035299545457	0.6291251578471536	0.00019405278107960736	0.9969482105362234
gc	chr18_hap1	0.01247934489290951	0.8111704380681946	0.024092185187256965	0.6445887345809348
gc	chr18_hap2	-0.08891743997462072	0.08593748790553903	0.035485798419734815	0.49386087811470014
gc	chr19_hap1	-0.5881762354691509	1.1711792615812988e-28	-0.4905840263631095	3.7737404851843863e-19
gc	chr19_hap2	-0.6017643755518266	6.146093104753518e-31	-0.5398704110357312	4.295492320023643e-24
gc	chr1_hap1	-0.36684550335194177	4.6727632684805754e-39	-0.25385828729469395	6.972190383488611e-19
gc	chr1_hap2	-0.35642775837845037	1.88141477518961e-35	-0.24539199376397616	4.410272984492628e-17
gc	chr20_hap1	-0.028657813201875125	0.6123598820224228	-0.03010819046312923	0.5944741261376957
gc	chr20_hap2	-0.01568113342120887	0.7843523238340707	0.01114538940814293	0.8457903306035102
gc	chr21_hap1	-0.17280227511337684	0.012778038300230814	-0.039504196770280525	0.5719749048483592
gc	chr21_hap2	-0.11672297668219628	0.10782292570089155	0.01760069054392073	0.8090371449298461
gc	chr22_hap1	-0.5629692504804612	3.972244357428967e-20	-0.5063347880669041	5.478733987399952e-16
gc	chr22_hap2	-0.5174226191503578	3.7706049326171695e-17	-0.4398330300425957	2.6757119447755224e-12
gc	chr2_hap1	-0.21196105149721128	3.791346360188738e-13	-0.1344413430484979	4.763252386592009e-06
gc	chr2_hap2	-0.007962468503505916	0.7872767495792738	0.00576537278110853	0.845089690712903
gc	chr3_hap1	0.004847713936169495	0.8822526347139443	-0.00022371884633968185	0.9945462346480722
gc	chr3_hap2	-0.27310443811333335	1.9399759428531653e-17	-0.20971642661285372	9.622962797530715e-11
gc	chr4_hap1	-0.0334851088049147	0.3153798586595027	-0.03595981219484081	0.2809249636033194
gc	chr4_hap2	-0.05236945410636035	0.11242797213955763	-0.049375129636119286	0.13452378318480315
gc	chr5_hap1	0.04379928206087568	0.18999752374143866	-0.01502478386450459	0.653150679662098
gc	chr5_hap2	-0.10989315766646013	0.0010724561240118276	-0.05092448603312292	0.13051484383765374
gc	chr6_hap1	-0.17535970440229517	5.111435605441023e-07	-0.10749081164712906	0.0021883917489466066
gc	chr6_hap2	-0.0720008957729842	0.0398781196945249	-0.09156714445246894	0.008908073450791377
gc	chr7_hap1	-0.04481376765895194	0.21841474610900638	0.021134609064731885	0.5617737346081226
gc	chr7_hap2	0.005052327822675698	0.8900616804663313	0.005794077060755224	0.8740471198433962
gc	chr8_hap1	-0.03794848892883579	0.3245309509787504	-0.03540717196733169	0.3580061486395607
gc	chr8_hap2	-0.0072971427066504885	0.849028053375042	-0.021047557497131643	0.5829259822506885
gc	chr9_hap1	-0.31162642822057435	5.151256850964167e-16	-0.2297253922936092	3.4905253939038598e-09
gc	chr9_hap2	-0.2839293581741984	1.3050224744823887e-13	-0.20851638993204497	7.217577611767633e-08
gc	chrX_hap1	-0.008874516284646658	0.8213370567996062	0.02004587278759768	0.6099540541481845
gc	chrX_hap2	0.06961857235180223	0.061527886905169436	0.07500082542503779	0.0439441879882852
