track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
gc	chr10_hap1	0.04291909248247115	0.0016494787737082253	0.0676841357005343	6.824204367507403e-07
gc	chr10_hap2	-0.019316547462291965	0.13940467894464753	-0.025817540694470884	0.04820213265773905
gc	chr11_hap1	-0.13531274296590842	3.983777864261563e-23	-0.13086457308640337	1.0094772008383882e-21
gc	chr11_hap2	-0.12625206378789455	2.4256651805501037e-20	-0.1342864294502898	7.952074048623299e-23
gc	chr12_hap1	0.02594079879909309	0.06660576961453249	0.024096663037244802	0.08840291567835785
gc	chr12_hap2	0.03697517841437727	0.00658451639373592	0.040707935184873874	0.0027744644336557315
gc	chr13_hap1	0.021200028521310855	0.19365310955618217	0.03462375361992287	0.03372860007678388
gc	chr13_hap2	0.019165615873103795	0.25752721637048215	0.0246553103169415	0.14521034867906774
gc	chr14_hap1	-0.05974767720162481	0.00010872603481072657	-0.06697512619924423	1.4286534402875677e-05
gc	chr14_hap2	0.013730446574076165	0.3760184119827945	0.1471357077482556	1.457154201314164e-21
gc	chr15_hap1	-0.023682153997918464	0.17536886139903862	-0.04014181257117106	0.021583418867277406
gc	chr15_hap2	0.0182980100271726	0.28359368622689013	0.02751506283332498	0.10683579084671323
gc	chr16_hap1	0.07289647871243596	5.594131486194326e-06	0.08489938859703963	1.213635526069573e-07
gc	chr16_hap2	0.026662326344858774	0.08609753013897029	0.048444573821141146	0.0018095308726194619
gc	chr17_hap1	0.034763916691756054	0.03823157182838511	0.012336780425838446	0.4621983456590614
gc	chr17_hap2	-0.06251847330432699	0.00023155139092645931	-0.055213799644978585	0.0011501724346953477
gc	chr18_hap1	0.009207788546807353	0.6503998189307936	0.010099081722817569	0.6191337927905082
gc	chr18_hap2	0.021151316433290688	0.29199123122905	0.013669487299287457	0.4958888062391044
gc	chr19_hap1	-0.18247176723980582	9.536531440490161e-30	-0.19065320947987524	2.2784581437710203e-32
gc	chr19_hap2	-0.19073710679450526	1.06439670891877e-31	-0.18614588153914413	3.0236152109856934e-30
gc	chr1_hap1	-0.002175016626354182	0.8544188940200438	0.001392819871844947	0.9064658751572913
gc	chr1_hap2	0.001971226960937381	0.8677529177450907	-0.014040140962942663	0.23560031055952474
gc	chr20_hap1	-0.18661091124598078	1.0687433091763028e-22	-0.21160011990934785	7.411505274659928e-29
gc	chr20_hap2	-0.11197816260848545	1.6611079436259394e-08	-0.11341899337408114	1.0834091782370489e-08
gc	chr21_hap1	-0.17648006061785027	2.614109633237664e-15	-0.15887134018656118	1.1750859798080294e-12
gc	chr21_hap2	-0.2610343539978301	7.013327313772334e-28	-0.261659208235711	5.195762703582489e-28
gc	chr22_hap1	0.028068424576163212	0.2055214353123647	0.02444210318425476	0.27030287274891834
gc	chr22_hap2	-0.23340375526072182	4.3103479575297796e-37	-0.21017935325079712	3.036115295169425e-30
gc	chr2_hap1	-0.0043393298558144465	0.7036353405597474	-0.0018452885444739421	0.8714861764288069
gc	chr2_hap2	-0.013835560053159397	0.22357512833302495	-0.014992678797757127	0.18721056004616068
gc	chr3_hap1	-0.03516819683834577	0.004116539314646689	-0.0018830617081271386	0.877943675840962
gc	chr3_hap2	-0.04473568036797634	0.00024512857444611963	-0.05303634404982008	1.3698195777319434e-05
gc	chr4_hap1	0.011128140021722634	0.36114780419007597	0.03962731910201625	0.0011418846665359305
gc	chr4_hap2	0.03736117593893976	0.0017429632557358899	0.07496119831010192	3.2078125888993823e-10
gc	chr5_hap1	0.01470205700635233	0.2514745003820327	0.009493939479296245	0.45898844974561437
gc	chr5_hap2	-0.01721578908774755	0.17899080102754636	-0.000513478787063211	0.9680298917149053
gc	chr6_hap1	-0.0758877143633607	6.099656931036424e-10	-0.11320539096712157	2.3062602304781185e-20
gc	chr6_hap2	-0.06820916058542587	3.939835383314025e-08	-0.10840841800544479	2.195431550046141e-18
gc	chr7_hap1	-0.032363947623838235	0.011057554581292433	-0.03495126159821677	0.006067283919582418
gc	chr7_hap2	-0.028794804620563438	0.023878929054489264	-0.030341762349527984	0.0172895665244145
gc	chr8_hap1	0.014454594981120679	0.3086781957630734	-0.012596797550847638	0.37499894930390315
gc	chr8_hap2	-0.004593232614570181	0.7450802931438262	-0.03667911608081434	0.009398692590917924
gc	chr9_hap1	-0.05351843675976881	1.8687292050880186e-05	-0.058700131596690255	2.6647149697049784e-06
gc	chr9_hap2	-0.06109198054246261	9.95625198500827e-07	-0.09118855765560033	2.648154989749809e-13
gc	chrX_hap1	-0.3567458114033567	1.0308631497524066e-34	-0.3852752723045087	1.1521310951756253e-40
gc	chrX_hap2	-0.28400500597038325	8.279845728003053e-36	-0.39094175712440793	6.734189326395429e-69
