track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
coding_cov	chr10_hap1	0.07417379734615855	1.851198981639922e-06	0.07486046429627048	1.4845970682532411e-06
coding_cov	chr10_hap2	-0.0883629402534501	4.1069362191579715e-09	-0.09243299307632671	7.661051773347811e-10
coding_cov	chr11_hap1	-0.05876369199364508	0.0001433573028038252	-0.057393437778926776	0.00020441855661886316
coding_cov	chr11_hap2	-0.057885108894034025	0.00017631986811265287	-0.05812821509982395	0.00016554555575255423
coding_cov	chr12_hap1	-0.07466294385856884	3.081301084218903e-06	-0.08302058731861434	2.111182799495477e-07
coding_cov	chr12_hap2	-0.09435286162623671	7.859319038268185e-10	-0.09012298937593133	4.332161460259513e-09
coding_cov	chr13_hap1	-0.0601552606155859	0.0007232596745385567	-0.05520685514841929	0.0019217109602033874
coding_cov	chr13_hap2	-0.1055987754542553	4.2156741866470466e-09	-0.09841441634052706	4.406349841034883e-08
coding_cov	chr14_hap1	-0.11317264448229694	1.5534090427955384e-10	-0.0989538824737553	2.2486896480989328e-08
coding_cov	chr14_hap2	-0.13695802123343387	1.9357099045536596e-14	-0.13216502178708986	1.5300380599475615e-13
coding_cov	chr15_hap1	-0.029353591118196142	0.1260966842042127	-0.02084593868111759	0.2773863408739247
coding_cov	chr15_hap2	-0.08128733275525639	1.3092419648675213e-05	-0.08157559154765293	1.219554314072678e-05
coding_cov	chr16_hap1	-0.02283377711945859	0.2489677084639279	-0.013884140780681866	0.4833390303363136
coding_cov	chr16_hap2	0.006223617055092405	0.7450197206503677	0.00327621447442987	0.8640693516275143
coding_cov	chr17_hap1	0.028073737439642022	0.1629033502666933	0.039143077326593584	0.05166382792729876
coding_cov	chr17_hap2	0.07436204777887172	0.0002004769826967529	0.06934176447161139	0.0005267888818713656
coding_cov	chr18_hap1	0.01795430154137689	0.39887416762121763	0.020818086926179258	0.3279636258347252
coding_cov	chr18_hap2	0.008604365671847133	0.6858756307939935	0.01690987073553793	0.42666544520971555
coding_cov	chr19_hap1	-0.0389744841746767	0.07333327477045808	-0.03517692989692878	0.1060615135895221
coding_cov	chr19_hap2	-0.016508752268042486	0.44677707825701174	-0.0032430474182356837	0.8812027254381976
coding_cov	chr1_hap1	-0.064077391884806	3.4789805363199983e-07	-0.058250282566699715	3.634529844652621e-06
coding_cov	chr1_hap2	-0.06612773590942585	1.4429984469910945e-07	-0.06375955035186298	3.958651056457128e-07
coding_cov	chr20_hap1	0.02732006822242742	0.2307536570032678	0.03758009218105267	0.09919686509970994
coding_cov	chr20_hap2	-0.019602217576019952	0.3943765122608466	-0.02145706759655836	0.3511724434477311
coding_cov	chr21_hap1	-0.03427446655407497	0.205189118015829	-0.0490160024353958	0.06993031838872893
coding_cov	chr21_hap2	-0.011425691419517141	0.6902451471664153	0.04658250313425373	0.1040339523114122
coding_cov	chr22_hap1	0.025372231589920847	0.34998036534761967	0.007576204884784041	0.7802134405297679
coding_cov	chr22_hap2	0.18730150063024692	8.601342897987186e-15	0.18760741147071736	7.76894047020931e-15
coding_cov	chr2_hap1	0.11410755518272818	2.093836246812276e-21	0.10884763692606192	1.3087900547172575e-19
coding_cov	chr2_hap2	0.09999849480309153	8.853837277429549e-17	0.09881018161850365	2.037100989524227e-16
coding_cov	chr3_hap1	-0.07464734490793036	1.6626644705860464e-08	-0.07453499536569438	1.7469792929535684e-08
coding_cov	chr3_hap2	-0.08814015689693548	2.4573633277771553e-11	-0.09229548255341614	2.7110883785755514e-12
coding_cov	chr4_hap1	-0.12579435884246587	5.0762843398427046e-21	-0.12244770978635053	5.416400470698887e-20
coding_cov	chr4_hap2	-0.12783256428046294	9.735116580096701e-23	-0.12599372225693867	3.9520078544617223e-22
coding_cov	chr5_hap1	-0.13045980128689688	4.324878245700621e-22	-0.12265400550464764	1.0817684433587293e-19
coding_cov	chr5_hap2	-0.12409875983815383	4.321399568896231e-20	-0.11807942954703395	2.5185310574031174e-18
coding_cov	chr6_hap1	0.031102722220717013	0.02276679937097806	0.04795788105341683	0.0004437062732203771
coding_cov	chr6_hap2	0.04312317033870084	0.0016382281531168272	0.04653229010016237	0.0006782590911464073
coding_cov	chr7_hap1	-0.0670678056024738	4.9478700172809605e-06	-0.06252802641328094	2.0698366043162182e-05
coding_cov	chr7_hap2	-0.06846845279278108	3.5993994043173915e-06	-0.07450831125941944	4.5810223805685494e-07
coding_cov	chr8_hap1	0.03623313205375927	0.020690438673505316	0.03842267375353129	0.014147559940785252
coding_cov	chr8_hap2	0.017890973888885258	0.25335227782999253	0.01878821981524547	0.2303183832788259
coding_cov	chr9_hap1	-0.2255090559674465	1.2872335230608232e-50	-0.23188173766126427	1.707862256042378e-53
coding_cov	chr9_hap2	-0.2540603126146564	3.7736114116996006e-65	-0.25610989186625965	3.278230013310779e-66
coding_cov	chrX_hap1	-0.08106532407188535	0.00040604953363089887	-0.07703648649652149	0.0007798702864108317
coding_cov	chrX_hap2	-0.12798548320271474	7.421349780604585e-11	-0.11854618324437725	1.659379327751412e-09
