track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p
coding_cov	chr10_hap1	-0.15788720822785443	1.0369652581806286e-71	-0.1565076220155666	1.7631513046546238e-70
coding_cov	chr11_hap1	-0.21193315935896828	6.138241085840438e-129	-0.20861850532743054	6.56153408226349e-125
coding_cov	chr12_hap1	-0.17672683796150343	6.376970219398011e-91	-0.1834973540474689	5.4259838666378054e-98
coding_cov	chr13_hap1	-0.24102987605589116	2.446804135885818e-125	-0.23232096583608303	2.4528096122696408e-116
coding_cov	chr14_hap1	-0.2897398566017435	8.629244621829637e-166	-0.2842048179183228	2.518299371670521e-159
coding_cov	chr15_hap1	-0.28848273504704586	7.514251480428709e-147	-0.3133486652233643	2.79488982956844e-174
coding_cov	chr16_hap1	-0.31202581608923075	1.2892652121818908e-161	-0.340487110623857	5.34072165067618e-194
coding_cov	chr17_hap1	-0.21222657825486074	1.1447755595994054e-77	-0.2615126171437616	2.370104313957611e-118
coding_cov	chr18_hap1	-0.3021870483915542	1.9906882524489454e-154	-0.2996819269962889	8.659821671035611e-152
coding_cov	chr19_hap1	-0.2260864507830981	6.958870537530509e-63	-0.24984115185062614	7.957605286265846e-77
coding_cov	chr1_hap1	-0.18970907340104498	2.0126383378997775e-175	-0.1913515878016361	1.7056326126536566e-178
coding_cov	chr20_hap1	-0.18028071352152372	2.3810750840275975e-44	-0.15311192647130453	2.5103223243353347e-32
coding_cov	chr21_hap1	-0.3326009163653368	2.1171139310462272e-85	-0.3220888200890773	6.5535380091426414e-80
coding_cov	chr22_hap1	-0.2741721268038889	1.128881633558212e-59	-0.32959388032171594	6.15340345305877e-87
coding_cov	chr2_hap1	-0.23360394621504937	1.707083256273844e-284	-0.22977780892269348	4.5545984212022075e-275
coding_cov	chr3_hap1	-0.23482929539875777	6.866700810862468e-241	-0.23484026501866115	6.513226158638903e-241
coding_cov	chr4_hap1	-0.3306049780916789	0.0	-0.32017389436576665	0.0
coding_cov	chr5_hap1	-0.26675355545639484	1.9303156635671888e-280	-0.2542828392001545	3.690587053280436e-254
coding_cov	chr6_hap1	-0.22761124477777092	3.693587281546372e-195	-0.21744243364427684	7.084754490887415e-178
coding_cov	chr7_hap1	-0.1057667159266745	3.650252065772468e-38	-0.10912916886815756	1.5659917185284122e-40
coding_cov	chr8_hap1	-0.21965582362457312	9.292118565393601e-153	-0.2192964181235526	2.973808970602695e-152
coding_cov	chr9_hap1	-0.2980703781974578	4.573080699999796e-221	-0.2906005732425869	9.776223946781209e-210
coding_cov	chrX_hap1	0.011085049067408459	0.17950818571035343	0.0052046061260157955	0.5285622078149305
